song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Havana;Camila Cabello;hits4uradio;2018-01-02 06:23;0;0;"None";; ;948077150929858560;This song is playing: Camila Cabello - Crying in the Club Listen: https://t.co/Yu55BIA5JO
Havana;Camila Cabello;hits4uradio;2018-01-02 00:35;0;0;"None";; ;947989691630014464;This song is playing: Camila Cabello - Never Be the Same Listen: https://t.co/Yu55BIA5JO
Havana;Camila Cabello;kccmaIik;2018-01-02 00:08;1;0;"None";@kccelipa ; ;947982791156826112;RT @kccelipa: - Camila Cabello. 1997 https://t.co/enrd9tDoLv
rockstar;Post Malone;harveydavelaar;2018-01-02 21:47;0;0;"None";@actually_posty ; ;948309903449513988;@actually_posty I'm a black dutch carribean video artist,, i have a killer idea for post malone video how do i cont… https://t.co/IdzNFvDC21
rockstar;Post Malone;PrestigeL1FE;2018-01-02 18:11;0;0;"None";; ;948255406245269505;Post Malone &amp; Vic Mensa singing "Hey There Delilah" https://t.co/SMSDkh21p0
rockstar;Post Malone;mynameisprime;2018-01-02 18:10;0;0;"None";; ;948255215584792576;Yo Guys, Here is a new post malone type beat, check my website for leasing possibilities https://t.co/XANa1VrWps
rockstar;Post Malone;vurtnux;2018-01-02 11:56;0;1;"None";@YouTube ; ;948160950804283394;Ik vind een @YouTube-video leuk: https://t.co/ykeF93AYXq Post Malone - Congratulations ft. Quavo
rockstar;Post Malone;kazaimu;2018-01-02 02:22;0;0;"None";; ;948016596584488960;after logan pauls fucking ugly vlog im glad im watching post malone playing pubg now
rockstar;Post Malone;hits4uradio;2018-01-02 00:40;0;0;"None";; ;947990976030756864;This song is playing: Post Malone - Rockstar (feat. 21 Savage) Listen: https://t.co/Yu55BIA5JO
Wolves;Selena Gomez;jacarandajungle;2018-01-02 21:52;1;0;"None";@jakecrossland_ ; ;948310950934929412;RT @jakecrossland_: just got round to watching London's 2018 fireworks and didn't hear bad liar by selena gomez so that's the first disappo…
Wolves;Selena Gomez;jakecrossland_;2018-01-02 18:44;1;1;"None";; ;948263722446983168;just got round to watching London's 2018 fireworks and didn't hear bad liar by selena gomez so that's the first dis… https://t.co/C5lC1V6qSU
Wolves;Selena Gomez;hits4uradio;2018-01-02 14:03;0;0;"None";; ;948192960419688449;This song is playing: Selena Gomez - Bad Liar Listen: https://t.co/Yu55BIA5JO
New Rules;Dua Lipa;kccelipa;2018-01-02 18:35;0;0;"None";@kccsalut ; ;948261575751815175;@kccsalut kcce - karla camila cabello estrabao lipa - dua lipa  ???? era tão dificil assim
New Rules;Dua Lipa;deepplaylist;2018-01-02 14:46;0;0;"None";; ;948203767920517120;Nu on air: Dua Lipa - New Rules (Freedo Remix) https://t.co/shpWE32VKS
New Rules;Dua Lipa;chrissywelsh;2018-01-02 12:31;0;0;"None";; ;948169900673126402;New Rules by Dua Lipa https://t.co/JsDaJDhJYd #NowPlaying #workmusic
New Rules;Dua Lipa;hits4uradio;2018-01-02 12:05;0;0;"None";; ;948163358158712832;This song is playing: Dua Lipa - Homesick Listen: https://t.co/Yu55BIA5JO
New Rules;Dua Lipa;kccmaIik;2018-01-02 00:08;2;0;"None";@kccelipa ; ;947982811037921281;RT @kccelipa: - Dua Lipa. 1995 https://t.co/HYA66sz2vh
Vervloekt;Frenna;PowerMusicRad;2018-01-02 23:30;0;0;"None";; ;948335791050313729;Now playing Frenna ft. Diquenza - Vervloekt on https://t.co/cv15KfI5UI
Vervloekt;Frenna;Moody_W_Music;2018-01-02 12:42;0;0;"None";@YouTube ; ;948172633929117696;Ik heb een video toegevoegd aan een @YouTube-afspeellijst: https://t.co/vrlHT57ZEK Equalz - Love Song ft Frenna (Prod. Spanker)
Perfect Duet;Ed Sheeran;artsysoull;2018-01-02 20:12;0;2;"None";; ;948285814781472769;any concerts planned for 2018? — Harry Styles and Ed Sheeran!!! https://t.co/kYh9nzC9i2
Perfect Duet;Ed Sheeran;hits4uradio;2018-01-02 19:20;0;0;"None";; ;948272715936526336;This song is playing: Ed Sheeran - Perfect Listen: https://t.co/Yu55BIA5JO
Perfect Duet;Ed Sheeran;vvessel;2018-01-02 12:10;0;7;"None";; ;948164600482197507;Ticketmaster heeft wat cijfers en feitjes van 2017 op een rij gezet, waaronder een lijst aan foute Ed Sheeran-zoeko… https://t.co/hDGoOTiMRH
Perfect Duet;Ed Sheeran;beats2dance2016;2018-01-02 11:02;0;0;"None";; ;948147423867793408;Now playing Ed Sheeran -  #beats2dance #Ch1 #house #housefamily #Techhouse #edm https://t.co/8J05WUtYGv
Perfect Duet;Ed Sheeran;hits4uradio;2018-01-02 10:38;0;0;"None";; ;948141485534400512;This song is playing: Eminem - River (feat. Ed Sheeran) Listen: https://t.co/Yu55BIA5JO
Perfect Duet;Ed Sheeran;hits4uradio;2018-01-02 10:13;0;0;"None";; ;948135057012772864;Listen to Ed Sheeran Thinking Out Loud On Chillhits4U Radio
