song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Blijf Bij Mij;Ronnie Flex;rhoogwerf;2018-01-07 19:06;0;1;"None";; ;950081158620090369;De track van Ronnie Flex ft. Maan .....het blijft een Dilemma https://t.co/tr5KBh0v8p
Blijf Bij Mij;Ronnie Flex;hydrophyli;2018-01-07 00:11;0;0;"None";; ;949795498243715072;Ronnie flex draaien on every part of mijn vruchtbaarheidscyclus
4/5;Ronnie Flex;rhoogwerf;2018-01-07 19:06;0;1;"None";; ;950081158620090369;De track van Ronnie Flex ft. Maan .....het blijft een Dilemma https://t.co/tr5KBh0v8p
4/5;Ronnie Flex;hydrophyli;2018-01-07 00:11;0;0;"None";; ;949795498243715072;Ronnie flex draaien on every part of mijn vruchtbaarheidscyclus
Officieel;Broederliefde;Goudse40;2018-01-07 19:36;0;0;"None";@RonnieFlex2907 @MAAN @RonnieFlex2907 @Broederliefde ; ;950088649881935872;Spotify Top 5 🇳🇱  #1 @RonnieFlex2907 feat. @MAAN - Blijf Bij Mij #2 @RonnieFlex2907 - 4/5 #3 @Broederliefde - Offic… https://t.co/qo1gTdKPaP
Officieel;Broederliefde;NikkiOldekamp;2018-01-07 13:18;0;1;"None";@Broederliefde @victormids ; ;949993585289695232;Het fantastische filmpje waar ik het over had, dat @Broederliefde gemindfuckt wordt door @victormids, vind je hier!… https://t.co/vnHhyVfGhk
Officieel;Broederliefde;FriendlyFaya;2018-01-07 02:31;0;0;"None";@YouTube ; ;949830900237422594;Ik vind een @YouTube-video leuk: https://t.co/3SPozAYnoD Broederliefde gemindf*ckt | MINDF*CK oudejaarsspecial
River;Eminem;sofiariverso;2018-01-07 23:36;68;0;"None";@shawnsramos ; ;950149220455108608;RT @shawnsramos: IN REAL LIFE WAS NUMBER TWO ON THE DUTCH TRENDING 5 THEY WERE ABOVE JUSTIN TIMBERLAKE, BEYONCÉ, EMINEM AND MACKLEMORE OH M…
River;Eminem;xoangelique2;2018-01-07 23:27;68;0;"None";@shawnsramos ; ;950146893333409792;RT @shawnsramos: IN REAL LIFE WAS NUMBER TWO ON THE DUTCH TRENDING 5 THEY WERE ABOVE JUSTIN TIMBERLAKE, BEYONCÉ, EMINEM AND MACKLEMORE OH M…
River;Eminem;ashleyx019;2018-01-07 23:02;68;0;"None";@shawnsramos ; ;950140524056334336;RT @shawnsramos: IN REAL LIFE WAS NUMBER TWO ON THE DUTCH TRENDING 5 THEY WERE ABOVE JUSTIN TIMBERLAKE, BEYONCÉ, EMINEM AND MACKLEMORE OH M…
River;Eminem;spotlightjoel;2018-01-07 22:40;68;0;"None";@shawnsramos ; ;950135012602638336;RT @shawnsramos: IN REAL LIFE WAS NUMBER TWO ON THE DUTCH TRENDING 5 THEY WERE ABOVE JUSTIN TIMBERLAKE, BEYONCÉ, EMINEM AND MACKLEMORE OH M…
River;Eminem;AbigailWonderl2;2018-01-07 22:27;68;0;"None";@shawnsramos ; ;950131777334644736;RT @shawnsramos: IN REAL LIFE WAS NUMBER TWO ON THE DUTCH TRENDING 5 THEY WERE ABOVE JUSTIN TIMBERLAKE, BEYONCÉ, EMINEM AND MACKLEMORE OH M…
River;Eminem;SeaveyChoker;2018-01-07 22:23;68;0;"None";@shawnsramos ; ;950130878285537282;RT @shawnsramos: IN REAL LIFE WAS NUMBER TWO ON THE DUTCH TRENDING 5 THEY WERE ABOVE JUSTIN TIMBERLAKE, BEYONCÉ, EMINEM AND MACKLEMORE OH M…
