song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Blijf Bij Mij;Ronnie Flex;LilianOlderman;2018-01-05 21:27;4;0;"None";@EOnl ; ;949391884740313088;RT @EOnl: "Als ik Lil' Kleine, Boef of Ronnie Flex tegenkom geef ik ze een boks en maak ik een praatje. Maar als het moment daar is, vertel…
Blijf Bij Mij;Ronnie Flex;tinekevanhulst;2018-01-05 21:26;4;0;"None";@EOnl ; ;949391750489104385;RT @EOnl: "Als ik Lil' Kleine, Boef of Ronnie Flex tegenkom geef ik ze een boks en maak ik een praatje. Maar als het moment daar is, vertel…
Blijf Bij Mij;Ronnie Flex;EOnl;2018-01-05 18:39;4;5;"None";; ;949349531560370177;"Als ik Lil' Kleine, Boef of Ronnie Flex tegenkom geef ik ze een boks en maak ik een praatje. Maar als het moment d… https://t.co/TJX1gg43cc
Blijf Bij Mij;Ronnie Flex;xmereltjexx;2018-01-05 11:26;0;0;"None";@YouTube ; ;949240791213494272;Ik vind een @YouTube-video leuk: https://t.co/lz3qYGQ9SY Ronnie Flex - 4/5 (behind the scenes)
Blijf Bij Mij;Ronnie Flex;michielveenstra;2018-01-05 09:52;0;2;"None";@RonnieFlex2907 ; ;949217029021753344;@RonnieFlex2907 dan wil ik ook heel graag een Ronnie Flex versie van Under the Sea of zo
4/5;Ronnie Flex;LilianOlderman;2018-01-05 21:27;4;0;"None";@EOnl ; ;949391884740313088;RT @EOnl: "Als ik Lil' Kleine, Boef of Ronnie Flex tegenkom geef ik ze een boks en maak ik een praatje. Maar als het moment daar is, vertel…
4/5;Ronnie Flex;tinekevanhulst;2018-01-05 21:26;4;0;"None";@EOnl ; ;949391750489104385;RT @EOnl: "Als ik Lil' Kleine, Boef of Ronnie Flex tegenkom geef ik ze een boks en maak ik een praatje. Maar als het moment daar is, vertel…
4/5;Ronnie Flex;EOnl;2018-01-05 18:39;4;5;"None";; ;949349531560370177;"Als ik Lil' Kleine, Boef of Ronnie Flex tegenkom geef ik ze een boks en maak ik een praatje. Maar als het moment d… https://t.co/TJX1gg43cc
4/5;Ronnie Flex;xmereltjexx;2018-01-05 11:26;0;0;"None";@YouTube ; ;949240791213494272;Ik vind een @YouTube-video leuk: https://t.co/lz3qYGQ9SY Ronnie Flex - 4/5 (behind the scenes)
4/5;Ronnie Flex;michielveenstra;2018-01-05 09:52;0;2;"None";@RonnieFlex2907 ; ;949217029021753344;@RonnieFlex2907 dan wil ik ook heel graag een Ronnie Flex versie van Under the Sea of zo
