song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
JA!;Bizzey;HAJALALALA3;2018-01-13 23:05;0;1;"None";@wiIdfire_ @RonnieFlex2907 @Josylvio @bizzey @Broederliefde ; ;952315731219308545;@wiIdfire_ @RonnieFlex2907 @Josylvio @bizzey @Broederliefde Ik hoop dat je top 5 bedoeld
JA!;Bizzey;L3XlEEE;2018-01-13 20:23;0;0;"None";@YouTube ; ;952274837053018113;I liked a @YouTube video https://t.co/95QHfPOOwX Bizzey - JA! ft. Kraantje Pappie, Chivv &amp; Yung Felix
JA!;Bizzey;TopbillinNL;2018-01-13 19:55;1;0;"None";@bizzey @kraantjepappie @CPeetjee @YungFelix ; ;952267774595878912;#1 trending! @Bizzey - JA! ft. @kraantjepappie @CPeetjee &amp; @YungFelix https://t.co/s95lVsEqYb
JA!;Bizzey;itisromane;2018-01-13 19:44;1;10;"None";; ;952265181815590912;ff al die nummers van Bizzey zijn lekkerrrrrr 💃🏼
JA!;Bizzey;itisromane;2018-01-13 19:41;0;6;"None";@YouTube ; ;952264285903884288;Ik vind een @YouTube-video leuk: https://t.co/QEgLgeySha Bizzey - JA! ft. Kraantje Pappie, Chivv &amp; Yung Felix
JA!;Bizzey;Goudse40;2018-01-13 19:14;0;0;"None";@Josylvio @RonnieFlex2907 @MAAN @bizzey ; ;952257620487888896;Spotify Top 5 🇳🇱  #1 @Josylvio - Skittles Stacking #2 @RonnieFlex2907 feat. @MAAN - Blijf Bij Mij #3 @bizzey feat.… https://t.co/7SzgO5wIiP
JA!;Bizzey;Goudse40;2018-01-13 17:03;1;6;"None";@bizzey @kraantjepappie @CPeetjee @blof @Geike_ ; ;952224721441050625;iTunes Top 5 🇳🇱  #1 @bizzey feat. @kraantjepappie &amp; @CPeetjee - Ja! #2 @blof feat. @Geike_ Arnaert - Zoutelande #3… https://t.co/aGeGrV3vkX
JA!;Bizzey;YungFelix;2018-01-13 15:59;1;0;"None";@BarendvanDeelen @bizzey @kraantjepappie @YungFelix ; ;952208470111129600;RT @BarendvanDeelen: NP @bizzey @kraantjepappie @YungFelix #RADIO538
JA!;Bizzey;YungFelix;2018-01-13 15:59;3;0;"None";@kingwing_info @bizzey @kraantjepappie @CPeetjee @YungFelix ; ;952208429027872768;RT @kingwing_info: https://t.co/eTGOj4qwjX @bizzey  @kraantjepappie @CPeetjee @YungFelix https://t.co/YsPcyliULM
JA!;Bizzey;kingwing_info;2018-01-13 15:40;0;0;"None";; ;952203668224466944;https://t.co/eTGOj4qwjX #bizzey #kraantjepappie #chivv #yungfelix https://t.co/gNaEaBggY2
