song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Blijf Bij Mij;Ronnie Flex;Goudse40;2018-01-03 20:54;0;0;"None";@RonnieFlex2907 @MAAN @RonnieFlex2907 @Broederliefde ; ;948658821299343360;Spotify Top 5 🇳🇱  #1 @RonnieFlex2907 feat. @MAAN - Blijf Bij Mij #2 @RonnieFlex2907 - 4/5 #3 @Broederliefde - Offic… https://t.co/A4KcxI8FJY
Blijf Bij Mij;Ronnie Flex;NLmuziekpromo;2018-01-03 15:42;0;0;"None";; ;948580369929924613;Ronnie Flex over zijn Nori EP, Maan of Tabitha en zijn nummer 1 hit Blijf Bij Mij in een Vluggertje https://t.co/maL3CXr1n8
4/5;Ronnie Flex;mikeairhvvw;2018-01-03 23:16;0;0;"None";; ;948694664206606337;Ronnie flex zegt in zijn nieuwe pokoe "ik heb 4/5 bitches aan de lijn" Boef schold er maar 3 uit voor kech.
4/5;Ronnie Flex;a_capao;2018-01-03 21:18;43;0;"None";@rcbrandao13 ; ;948664999655956482;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;jodriguez_;2018-01-03 21:18;43;0;"None";@rcbrandao13 ; ;948664941103501312;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;Goudse40;2018-01-03 20:54;0;0;"None";@RonnieFlex2907 @MAAN @RonnieFlex2907 @Broederliefde ; ;948658821299343360;Spotify Top 5 🇳🇱  #1 @RonnieFlex2907 feat. @MAAN - Blijf Bij Mij #2 @RonnieFlex2907 - 4/5 #3 @Broederliefde - Offic… https://t.co/A4KcxI8FJY
4/5;Ronnie Flex;Rikafca;2018-01-03 14:30;0;0;"None";; ;948562225291284480;Ik vind het nog steeds apart dat Tagliafico maar 4/5 miljoen euro kost. De beste back in de competitie en de aanvoerder van Independiente.
4/5;Ronnie Flex;AdrianaContim;2018-01-03 13:31;43;0;"None";@rcbrandao13 ; ;948547289970348037;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;diogorusso17;2018-01-03 07:50;43;0;"None";@rcbrandao13 ; ;948461557163417600;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;PaulaCa08420172;2018-01-03 04:36;43;0;"None";@rcbrandao13 ; ;948412823620681728;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;fredsilva_9;2018-01-03 04:02;43;0;"None";@rcbrandao13 ; ;948404196214214656;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;TavaresMonik;2018-01-03 03:57;43;0;"None";@rcbrandao13 ; ;948402953815248896;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;inesslsaraiva;2018-01-03 03:51;43;0;"None";@rcbrandao13 ; ;948401346142711809;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;eddiehenriques;2018-01-03 03:50;43;0;"None";@rcbrandao13 ; ;948401196972244992;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;joao_pedrogam;2018-01-03 03:31;43;0;"None";@rcbrandao13 ; ;948396322134134785;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;sousafcp88;2018-01-03 02:20;43;0;"None";@rcbrandao13 ; ;948378463236485120;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;luanamm20031;2018-01-03 02:14;43;0;"None";@rcbrandao13 ; ;948376966243274752;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;anabelapinho12;2018-01-03 02:07;43;0;"None";@rcbrandao13 ; ;948375126541783041;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;rafinhaaa70;2018-01-03 02:04;43;0;"None";@rcbrandao13 ; ;948374355096100869;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;vtf_vaipocrl;2018-01-03 02:01;43;0;"None";@rcbrandao13 ; ;948373830728372225;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;Pedro_Nunes07;2018-01-03 01:58;43;0;"None";@rcbrandao13 ; ;948372981574717440;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;A_insensivel_07;2018-01-03 01:54;43;0;"None";@rcbrandao13 ; ;948372061285732352;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;HeldonMendonca;2018-01-03 01:51;43;0;"None";@rcbrandao13 ; ;948371170289700864;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;ritaferreiracrl;2018-01-03 01:51;43;0;"None";@rcbrandao13 ; ;948371153902555136;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;LalaPalmaz;2018-01-03 01:50;43;0;"None";@rcbrandao13 ; ;948371060814172160;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;bruno_theone;2018-01-03 01:47;43;0;"None";@rcbrandao13 ; ;948370203305545729;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;kikamonhe;2018-01-03 01:47;43;0;"None";@rcbrandao13 ; ;948370147949113346;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;beaatiful24;2018-01-03 01:46;43;0;"None";@rcbrandao13 ; ;948369941459333120;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;joao14_maricato;2018-01-03 01:42;43;0;"None";@rcbrandao13 ; ;948369003482841088;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;franciscoeajc;2018-01-03 01:41;43;0;"None";@rcbrandao13 ; ;948368686397710336;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;manuca_martins;2018-01-03 01:40;43;0;"None";@rcbrandao13 ; ;948368418952052736;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
4/5;Ronnie Flex;your_only_crush;2018-01-03 01:40;43;0;"None";@rcbrandao13 ; ;948368367332839424;RT @rcbrandao13: Como é q é suposto adormecer se estou habituado a deitar-me as 4/5/6?
