song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Blijf Bij Mij;Ronnie Flex;mikeairhvvw;2018-01-03 23:16;0;0;"None";; ;948694664206606337;Ronnie flex zegt in zijn nieuwe pokoe "ik heb 4/5 bitches aan de lijn" Boef schold er maar 3 uit voor kech.
Blijf Bij Mij;Ronnie Flex;JobdeWit;2018-01-03 19:45;0;0;"None";@ehpo ; ;948641599667482625;@ehpo Ronnie Flex komt evenmin uit A’dam en de aflevering met Mick Johan gaat nota bene over zijn leven in Tokio.
Blijf Bij Mij;Ronnie Flex;NLmuziekpromo;2018-01-03 15:42;0;0;"None";; ;948580369929924613;Ronnie Flex over zijn Nori EP, Maan of Tabitha en zijn nummer 1 hit Blijf Bij Mij in een Vluggertje https://t.co/maL3CXr1n8
Blijf Bij Mij;Ronnie Flex;JobdeWit;2018-01-03 15:37;0;6;"None";; ;948579122359529472;Interviews met Martin Koolhoven, Annet Malherbe, Monica Geuze, Ronnie Flex, Kees de Koning, Mick Johan en nu Joris… https://t.co/eqv6i1s2tk
Blijf Bij Mij;Ronnie Flex;JamesMocro007;2018-01-03 14:47;0;0;"None";; ;948566471080337408;Ben trots op rappers als Ronnie Flex enzo die gewoon hun ding doen humbled en geen grote bek hebben.
Blijf Bij Mij;Ronnie Flex;martywerkman;2018-01-03 03:43;0;1;"None";@fredbergman ; ;948399502439976960;@fredbergman Dit was Ronnie Flex feat. Frenna en Energie
Blijf Bij Mij;Ronnie Flex;MasterVoll;2018-01-03 02:06;0;0;"None";@YouTube ; ;948374947965042688;Ik vind een @YouTube-video leuk: https://t.co/nO1AN2nyZM Ronnie Flex op de Vlucht - Jachtseizoen'16 #1
4/5;Ronnie Flex;mikeairhvvw;2018-01-03 23:16;0;0;"None";; ;948694664206606337;Ronnie flex zegt in zijn nieuwe pokoe "ik heb 4/5 bitches aan de lijn" Boef schold er maar 3 uit voor kech.
4/5;Ronnie Flex;JobdeWit;2018-01-03 19:45;0;0;"None";@ehpo ; ;948641599667482625;@ehpo Ronnie Flex komt evenmin uit A’dam en de aflevering met Mick Johan gaat nota bene over zijn leven in Tokio.
4/5;Ronnie Flex;NLmuziekpromo;2018-01-03 15:42;0;0;"None";; ;948580369929924613;Ronnie Flex over zijn Nori EP, Maan of Tabitha en zijn nummer 1 hit Blijf Bij Mij in een Vluggertje https://t.co/maL3CXr1n8
4/5;Ronnie Flex;JobdeWit;2018-01-03 15:37;0;6;"None";; ;948579122359529472;Interviews met Martin Koolhoven, Annet Malherbe, Monica Geuze, Ronnie Flex, Kees de Koning, Mick Johan en nu Joris… https://t.co/eqv6i1s2tk
4/5;Ronnie Flex;JamesMocro007;2018-01-03 14:47;0;0;"None";; ;948566471080337408;Ben trots op rappers als Ronnie Flex enzo die gewoon hun ding doen humbled en geen grote bek hebben.
4/5;Ronnie Flex;martywerkman;2018-01-03 03:43;0;1;"None";@fredbergman ; ;948399502439976960;@fredbergman Dit was Ronnie Flex feat. Frenna en Energie
4/5;Ronnie Flex;MasterVoll;2018-01-03 02:06;0;0;"None";@YouTube ; ;948374947965042688;Ik vind een @YouTube-video leuk: https://t.co/nO1AN2nyZM Ronnie Flex op de Vlucht - Jachtseizoen'16 #1
Officieel;Broederliefde;Goudse40;2018-01-03 20:54;0;0;"None";@RonnieFlex2907 @MAAN @RonnieFlex2907 @Broederliefde ; ;948658821299343360;Spotify Top 5 🇳🇱  #1 @RonnieFlex2907 feat. @MAAN - Blijf Bij Mij #2 @RonnieFlex2907 - 4/5 #3 @Broederliefde - Offic… https://t.co/A4KcxI8FJY
Officieel;Broederliefde;MCDoOfficial1;2018-01-03 20:32;0;0;"None";@YouTube ; ;948653217298157575;Ik vind een @YouTube-video leuk: https://t.co/gqf7GvlZER Frenna &amp; Diquenza - 16 Million ft. Emms (Broederliefde) (prod. Diquenza &amp;
Officieel;Broederliefde;sprekershuysnl;2018-01-03 15:01;0;0;"None";@victormids @Broederliefde ; ;948569969897426944;Wat je van huysgenoot @victormids kunt verwachten? Bekijk hier de video met @Broederliefde! https://t.co/5FVZ09LV4H
River;Eminem;dusthymn;2018-01-03 22:56;0;0;"None";; ;948689636788002816;lmaooo the replies from eminem fans to this tweet https://t.co/ba0f1YrGvI
River;Eminem;Johanbloom1080p;2018-01-03 22:50;0;0;"None";@YouTube ; ;948688111944589312;Ik vind een @YouTube-video leuk: https://t.co/kLEPPWwOrM Eminem - Walk On Water (Official Video) ft. Beyoncé
River;Eminem;Vision2Double;2018-01-03 19:46;0;1;"None";; ;948641615480000512;DOUBLE VISION: Coachella 2018 lineup announced, headlined by Beyoncé and Eminem https://t.co/Yl4eV1MKK2… https://t.co/GdCe0PAsxr
River;Eminem;Yoshikuwu;2018-01-03 19:33;0;0;"None";; ;948638358934351872;why is eminem headlining again??? https://t.co/zV2DPr14ea
River;Eminem;Ruya_eng;2018-01-03 18:40;0;2;"None";; ;948625039926136832;kimse beni anlamiyor ve bu beni öldürüyo -Eminem
River;Eminem;bart_braun;2018-01-03 18:32;0;0;"None";@LienekePlomp ; ;948623155958034432;@LienekePlomp Nee, het argument is dat veel publieke personen (Bowie, Eminem, Manson) meer personages zijn. Ze spel… https://t.co/ZzjNMZ4EzU
River;Eminem;mgezwart;2018-01-03 18:09;0;0;"None";; ;948617222813028354;"Beyoncé, Eminem and the Weeknd to Headline Coachella" by ANDREW R. CHOW via NYT The New York Times https://t.co/VUvh5Ct6n6
River;Eminem;JebotePatak;2018-01-03 17:28;0;0;"None";; ;948607132680769537;Eminem. https://t.co/pNGiGz3cYa
River;Eminem;hits4uradio;2018-01-03 14:50;0;0;"None";; ;948567266513358848;This song is playing: Eminem - River (feat. Ed Sheeran) Listen: https://t.co/Yu55BIA5JO
River;Eminem;Onfinndbaar;2018-01-03 13:30;3;0;"None";@Onfinndbaar ; ;948547101771825153;RT @Onfinndbaar: Eminem's new song sounds amazing https://t.co/sU1NLNMxJ0
River;Eminem;RowsiLuLuAmber;2018-01-03 13:18;0;0;"None";; ;948544197820407808;LolsZz if i would say the stuff eminem has said about Trump &amp; travel USA i would be thrown in 2 jail asap hahaahh
River;Eminem;DolbergAjax;2018-01-03 12:56;0;0;"None";; ;948538466438189056;Je moet het durven, van Boef een direct link naar Eminem, Dr. Dre en Snoop Dogg leggen... https://t.co/iM5OtRel0y
River;Eminem;luvtinistoessel;2018-01-03 12:02;0;1;"None";@YouTube ; ;948525017280794624;Ik heb een video toegevoegd aan een @YouTube-afspeellijst: https://t.co/wFyEj2rOIz Eminem - Lose Yourself [HD]
River;Eminem;festivalnieuws;2018-01-03 11:46;0;0;"None";; ;948520863330131969;#Festivalnieuws Coachella presenteert in een klap volledige line-up o.a. Eminem, Beyoncé en… https://t.co/LLNycTRb2v
River;Eminem;festivalinfo;2018-01-03 11:03;0;0;"None";@coachella @Eminem @Beyonce @theweeknd ; ;948510103963086848;.@coachella presenteert in een klap volledige line-up o.a. @eminem, @Beyonce en @theweeknd - https://t.co/aXfXwnARGP https://t.co/xGq4QERtQa
River;Eminem;festivalnieuws;2018-01-03 10:46;0;0;"None";; ;948505833834467333;Beyoncé, The Weeknd en Eminem hoofdartiesten op festival Coachella. 3 januari 2018 Nieuws… https://t.co/NHAN9u5qAv
River;Eminem;BNDeStemCultuur;2018-01-03 10:36;0;0;"None";; ;948503280002486272;Beyoncé, The Weeknd en Eminem op Coachella https://t.co/IoN0yWDFFP
River;Eminem;ADshownieuws;2018-01-03 10:30;0;0;"None";; ;948501809806659585;Eminem staat met Beyoncé en The Weeknd als de headliners op het affiche van Coachella https://t.co/ja98MO9wUj https://t.co/iXWiBKJAEj
River;Eminem;BasBlankert;2018-01-03 09:29;0;0;"None";@telegraaf ; ;948486356065374208;Beyoncé, The Weeknd en Eminem op Coachella https://t.co/mRUP9xNAqH via @telegraaf
River;Eminem;echnatonfm;2018-01-03 09:21;0;0;"None";; ;948484360889511937;'River' van Eminem en Ed Sheeran is niet je standaard liefdesliedje https://t.co/yvt5QSRGDX https://t.co/Xgmnk2py2R
River;Eminem;ehpo;2018-01-03 08:55;0;0;"None";@atzedevrieze ; ;948477992577224704;@atzedevrieze Eminem, Jamiroquai...
River;Eminem;EJRRadio;2018-01-03 04:14;0;0;"None";; ;948407265194897415;Beyonce, The Weeknd and Eminem To Headline Coachella  https://t.co/RZnbyXAdQN
River;Eminem;hits4uradio;2018-01-03 02:09;0;0;"None";; ;948375624145620992;This song is playing: Eminem - Lose Yourself (Soundtrack Version) Listen: https://t.co/Yu55BIA5JO
River;Eminem;hits4uradio;2018-01-03 00:37;0;0;"None";; ;948352462133526528;This song is playing: Eminem - River (feat. Ed Sheeran) Listen: https://t.co/Yu55BIA5JO
River;Eminem;Yoshikuwu;2018-01-03 00:34;0;1;"None";; ;948351802566758400;eminem headlining  L https://t.co/y05nnWhwuR
Havana;Camila Cabello;camiIasthrills;2018-01-03 23:39;5;0;"None";@artsysoull ; ;948700498449846274;RT @artsysoull: Have you pre-ordered ‘CAMILA’ by Camila Cabello already?  Do it here: https://t.co/QD075YGKu4
Havana;Camila Cabello;artsysoull;2018-01-03 23:33;5;7;"None";; ;948698772833472515;Have you pre-ordered ‘CAMILA’ by Camila Cabello already?  Do it here: https://t.co/QD075YGKu4
Havana;Camila Cabello;hits4uradio;2018-01-03 22:20;0;1;"None";; ;948680444832346112;This song is playing: Camila Cabello - Havana (feat. Young Thug) Listen: https://t.co/Yu55BIA5JO
Havana;Camila Cabello;hits4uradio;2018-01-03 17:54;0;0;"None";; ;948613544140070914;This song is playing: Camila Cabello - Crying in the Club Listen: https://t.co/Yu55BIA5JO
Havana;Camila Cabello;hits4uradio;2018-01-03 10:04;0;0;"None";; ;948495246551322624;This song is playing: Camila Cabello - Never Be the Same Listen: https://t.co/Yu55BIA5JO
Havana;Camila Cabello;deepplaylist;2018-01-03 04:16;0;0;"None";; ;948407725012258816;Nu on air: Camila Cabello ft Young Thug - Havana https://t.co/shpWE32VKS
Havana;Camila Cabello;hits4uradio;2018-01-03 03:25;0;0;"None";; ;948394926731153408;This song is playing: Camila Cabello - Havana (feat. Young Thug) Listen: https://t.co/Yu55BIA5JO
rockstar;Post Malone;chanairaskye;2018-01-03 21:53;1;4;"None";; ;948673810206806022;I want post malone in my life
rockstar;Post Malone;MissBea14;2018-01-03 13:39;0;6;"None";; ;948549363927838720;Beyoncé, Post Malone, ODESZA, Ekali, San Holo, French Montana, Illenium, Kölsch, Maceo Flex, Capriati y a mi ya me… https://t.co/JKRlqxPTmo
rockstar;Post Malone;hits4uradio;2018-01-03 13:13;0;0;"None";; ;948542826899476480;This song is playing: Post Malone - Rockstar (feat. 21 Savage) Listen: https://t.co/Yu55BIA5JO
rockstar;Post Malone;FG_ancia;2018-01-03 01:11;0;0;"None";; ;948361067658391555;Que tipo de bien Post Malone jajaja
rockstar;Post Malone;hits4uradio;2018-01-03 00:06;0;0;"None";; ;948344749957767169;This song is playing: Post Malone - Rockstar (feat. 21 Savage) Listen: https://t.co/Yu55BIA5JO
Wolves;Selena Gomez;deepplaylist;2018-01-03 18:10;0;0;"None";; ;948617477767991297;Nu on air: Selena Gomez &amp; Marshmello - Wolves https://t.co/shpWE32VKS
Wolves;Selena Gomez;noyanakata;2018-01-03 17:46;0;0;"None";; ;948611465019244544;See Coach's Spring 2018 Ad Campaign Starring Selena Gomez Here https://t.co/ta8XHjSYyH https://t.co/RtuShUjpHb
Wolves;Selena Gomez;fashiontweets;2018-01-03 17:03;0;0;"None";; ;948600640686575616;Fashion nieuws: Selena Gomez's Coach Bag Is All a Blur Once You See Her Stunning Dress: After taking our breath awa… https://t.co/QSRVG1LEzT
Wolves;Selena Gomez;fashion_tweets;2018-01-03 17:03;0;1;"None";; ;948600631463301120;Selena Gomez's Coach Bag Is All a Blur Once You See Her Stunning Dress: After taking our breath away in Coach's hol… https://t.co/PLeogog9HG
Wolves;Selena Gomez;MsCarrington_;2018-01-03 16:07;0;1;"None";; ;948586595401326592;me senti a própria selena gomez do role
Wolves;Selena Gomez;paul83421150;2018-01-03 15:22;0;1;"None";@GomezSourceMP4 ; ;948575237435781120;@GomezSourceMP4 Queen,She,XXXXXX,Another Coach SS18 Campaign video featuring  Selena Gomez and #Wolves :) Paul!!!
Wolves;Selena Gomez;paul83421150;2018-01-03 15:17;0;1;"None";@LWSGMedia ; ;948574094198493184;@LWSGMedia QUEEN :)XXXXX,📹 | Selena Gomez for Coach’s Spring/Summer 2018 campaign.Paul :) !!!!
Wolves;Selena Gomez;paul83421150;2018-01-03 13:11;0;1;"None";@LWSGMedia ; ;948542450284548096;@LWSGMedia Queen,She,wesday,XXXXX, Selena Gomez,  LifeWithSelG™ Media :) 📹 | Selena Gomez for Coach’s Spring/Summer… https://t.co/AozmIn7q49
Wolves;Selena Gomez;hits4uradio;2018-01-03 07:10;0;0;"None";; ;948451515882201089;This song is playing: Selena Gomez - Bad Liar Listen: https://t.co/Yu55BIA5JO
Wolves;Selena Gomez;paul83421150;2018-01-03 00:07;0;0;"None";@favsgomezpics @selenagomez ; ;948344958947414016;@favsgomezpics @selenagomez WESDAY,:) XXXXX,Queen,Selena Gomez :) TV nights Paul :)
New Rules;Dua Lipa;hits4uradio;2018-01-03 21:54;0;0;"None";; ;948674008970559488;This song is playing: Dua Lipa - Homesick Listen: https://t.co/Yu55BIA5JO
