song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Officieel;Broederliefde;interimenergy;2018-01-11 23:17;0;0;"None";; ;951593864988590080;Feestjaar Scheveningen officieel afgetrapt - #omroepwest https://t.co/pa7WzoWb6A
Officieel;Broederliefde;omroepwest;2018-01-11 23:09;1;0;"None";; ;951591842046529536;Feestjaar Scheveningen officieel afgetrapt https://t.co/BGvbgGdKGw
Officieel;Broederliefde;SandraK8;2018-01-11 22:36;1;0;"None";@WelzijnHW ; ;951583530240368640;RT @WelzijnHW: Het Wijkteam Oud-Beijerland is vandaag officieel gestart. Sociaal Makelaar Joyce neemt deel vanuit Welzijjn Hoeksche Waard.…
Officieel;Broederliefde;wietsehrb;2018-01-11 22:25;10;0;"None";@TECSTWEETS @MargrietdenBrok @fronttaal ; ;951580882296561664;RT @TECSTWEETS: FLAKbedding is officieel onthuld door wethouder @MargrietdenBrok na interessante rondleiding door @fronttaal #WOII #Atlanti…
Officieel;Broederliefde;nieuwsindenhaag;2018-01-11 22:23;0;0;"None";; ;951580249304727552;Groene basisschool Het Volle Leven officieel geopend https://t.co/c8ovpwsBsY #denhaag
Officieel;Broederliefde;humpfs;2018-01-11 22:22;0;2;"None";; ;951580097890410496;#jinek vanaf nu ben je officieel #trashtv presentatrice  bah!
Officieel;Broederliefde;tonpollemans;2018-01-11 22:21;10;0;"None";@TECSTWEETS @MargrietdenBrok @fronttaal ; ;951579724001759233;RT @TECSTWEETS: FLAKbedding is officieel onthuld door wethouder @MargrietdenBrok na interessante rondleiding door @fronttaal #WOII #Atlanti…
Officieel;Broederliefde;sanderTrots;2018-01-11 22:13;0;2;"None";; ;951577856659902465;Nu is het officieel #raad023 #haarlem zal NOOIT meer een artikel vd #grondwet overtreden https://t.co/AcGiQAukD9
Officieel;Broederliefde;MaritOverbeek;2018-01-11 22:13;2;0;"None";@BakkerFloris ; ;951577773088403456;RT @BakkerFloris: Kijkje genomen bij nieuwe 'beverbrug' op De Zaag in #KrimpenaandeLek die volgende week officieel wordt geopend. Uitzicht…
Officieel;Broederliefde;aebosker;2018-01-11 21:59;2;0;"None";@BakkerFloris ; ;951574298334056448;RT @BakkerFloris: Kijkje genomen bij nieuwe 'beverbrug' op De Zaag in #KrimpenaandeLek die volgende week officieel wordt geopend. Uitzicht…
Officieel;Broederliefde;fnetwerk;2018-01-11 21:49;0;1;"None";; ;951571763359637510;VI: Alavés meldt zich officieel voor Nelom https://t.co/eX69zlUxvq #feyenoord
Officieel;Broederliefde;kuul_muraa;2018-01-11 21:41;18;0;"None";@robin_zomer ; ;951569695525752833;RT @robin_zomer: Trots trots trots! Eerste nummer als BENR is officieel uit! Om 12:00 komt de videoclip dus stream 'm nu vast plat! https:/…
Officieel;Broederliefde;gemeenteHsluis;2018-01-11 21:34;10;0;"None";@TECSTWEETS @MargrietdenBrok @fronttaal ; ;951567973097013249;RT @TECSTWEETS: FLAKbedding is officieel onthuld door wethouder @MargrietdenBrok na interessante rondleiding door @fronttaal #WOII #Atlanti…
Officieel;Broederliefde;ZeewoldeNL;2018-01-11 21:23;0;0;"None";; ;951565267288625152;Lelystad - Flevolands Archief officieel opgericht https://t.co/ieyMYbxVw9
Officieel;Broederliefde;LelystadNL;2018-01-11 21:23;0;0;"None";; ;951565262603669504;#Lelystad - Flevolands Archief officieel opgericht https://t.co/vnNYzmXLTM
Officieel;Broederliefde;MarcoISSO;2018-01-11 21:20;3;0;"None";@VELUX_NL @Longfonds ; ;951564410048405505;RT @VELUX_NL: Trots op onze samenwerking met @Longfonds. Vanaf vandaag zijn we officieel bedrijfsvriend en strijden we samen voor #gezondel…
Officieel;Broederliefde;LtrSoest;2018-01-11 20:30;1;0;"None";@LtrSoest ; ;951551957738639360;RT @LtrSoest: Lijst LTR is officieel in de lucht!
Officieel;Broederliefde;mwjkempen;2018-01-11 20:06;0;0;"None";; ;951545750177091585;Prachtig die reclame van #fiat met #AndroidAuto wat officieel nog niet in Nederland beschikbaar is
Officieel;Broederliefde;simon_eck;2018-01-11 19:54;18;0;"None";@robin_zomer ; ;951542955613048832;RT @robin_zomer: Trots trots trots! Eerste nummer als BENR is officieel uit! Om 12:00 komt de videoclip dus stream 'm nu vast plat! https:/…
Officieel;Broederliefde;vvahr;2018-01-11 19:50;10;0;"None";@TECSTWEETS @MargrietdenBrok @fronttaal ; ;951541814112210946;RT @TECSTWEETS: FLAKbedding is officieel onthuld door wethouder @MargrietdenBrok na interessante rondleiding door @fronttaal #WOII #Atlanti…
Officieel;Broederliefde;AnneArdon;2018-01-11 19:49;0;1;"None";@larasteenv ; ;951541479104753664;@larasteenv ik hoorde hem als: jaar daten en niet officieel een rela, 8 jaar vast, jaartje kapot en haar terug willen.
Officieel;Broederliefde;NB_Feyenoord;2018-01-11 19:45;0;0;"None";; ;951540475152027648;‘LaLiga-club meldt zich officieel bij Feyenoord voor overbodige Nelom’ https://t.co/T1HVoEDFz5  #feyenoord #nieuws
Officieel;Broederliefde;iLoveFeyenoord;2018-01-11 19:32;0;0;"None";; ;951537224872611840;‘LaLiga-club meldt zich officieel bij Feyenoord voor overbodige Nelom’ https://t.co/JeImMeRW89
Officieel;Broederliefde;GuusBeugelink;2018-01-11 19:27;1;0;"None";@HWHofs @NOS ; ;951536057371234304;RT @HWHofs: Ik geloof t pas als ie officieel geopend is... Amsterdamse Noord/Zuidlijn zo goed als klaar /via @NOS https://t.co/5JkhohNfAF
Officieel;Broederliefde;Feyenoord010FR;2018-01-11 19:24;0;0;"None";; ;951535209396297731;‘LaLiga-club meldt zich officieel bij Feyenoord voor overbodige Nelom’ https://t.co/meFZxGWPje
Officieel;Broederliefde;Autonieuws_NL;2018-01-11 19:23;0;0;"None";; ;951535161199529985;Officieel: Honda Insight Prototype https://t.co/9rtQQMRRaZ #Autoweek https://t.co/JwKVTtPn98
Officieel;Broederliefde;pjbreevaart78;2018-01-11 19:16;10;0;"None";@TECSTWEETS @MargrietdenBrok @fronttaal ; ;951533207983403009;RT @TECSTWEETS: FLAKbedding is officieel onthuld door wethouder @MargrietdenBrok na interessante rondleiding door @fronttaal #WOII #Atlanti…
Officieel;Broederliefde;Vlechtsalon;2018-01-11 18:58;0;0;"None";; ;951528752860844032;Vlechtsalon Jerry is weer officieel een éénmanszaak! 😎  👍❤💥🎊🎉
Officieel;Broederliefde;SjorsvanVeen;2018-01-11 18:54;0;8;"None";; ;951527673565732864;Mooi dat Alblas, Orejuela, Eiting en Cassierra officieel van Ajax 1 zijn en Ekkelenkamp nog moet debuteren in Jong… https://t.co/fCQn26SCnQ
Officieel;Broederliefde;HWHofs;2018-01-11 18:33;1;9;"None";@NOS ; ;951522437170155520;Ik geloof t pas als ie officieel geopend is... Amsterdamse Noord/Zuidlijn zo goed als klaar /via @NOS https://t.co/5JkhohNfAF
Officieel;Broederliefde;squalo11;2018-01-11 18:16;10;0;"None";@TECSTWEETS @MargrietdenBrok @fronttaal ; ;951518266891137031;RT @TECSTWEETS: FLAKbedding is officieel onthuld door wethouder @MargrietdenBrok na interessante rondleiding door @fronttaal #WOII #Atlanti…
Officieel;Broederliefde;StoryStudioNL;2018-01-11 18:05;0;0;"None";@AnnicaPeeters ; ;951515507068370945;@AnnicaPeeters Volgens de gemeente Amsterdam is dit nog centrum. We behoren dus officieel tot de grachtengordel!
Officieel;Broederliefde;MaartenStoops;2018-01-11 17:57;3;0;"None";@VELUX_NL @Longfonds ; ;951513385702739969;RT @VELUX_NL: Trots op onze samenwerking met @Longfonds. Vanaf vandaag zijn we officieel bedrijfsvriend en strijden we samen voor #gezondel…
Officieel;Broederliefde;RonaldBuitelaar;2018-01-11 17:55;0;0;"None";@Jeroen_vanDriel ; ;951512931266695168;@Jeroen_vanDriel Daar worden naar mijn weten geen bevoegdheidscijfers over bijgehouden omdat er (officieel) nauweli… https://t.co/tuTtnN6skk
Officieel;Broederliefde;LtrSoest;2018-01-11 17:53;1;0;"None";; ;951512320571858944;Lijst LTR is officieel in de lucht!
Officieel;Broederliefde;wendyindy;2018-01-11 17:53;6;0;"None";@POL_BWijnen ; ;951512318776676362;RT @POL_BWijnen: Uitnodiging: vrijdag 12 januari 2018 om 9.00 uur wordt Pop-up #deMare officieel geopend door Wethouder Kloos. U bent van h…
Officieel;Broederliefde;RuttenWillem;2018-01-11 17:45;6;0;"None";@HansdeBoer18 @telegraaf ; ;951510300544716801;RT @HansdeBoer18: Werklozen solliciteren zich officieel suf https://t.co/FjME4A5N48 via @telegraaf  Er zijn 1 miljoen vacatures en de solli…
Officieel;Broederliefde;valk1955;2018-01-11 17:44;6;0;"None";@HansdeBoer18 @telegraaf ; ;951510065412001793;RT @HansdeBoer18: Werklozen solliciteren zich officieel suf https://t.co/FjME4A5N48 via @telegraaf  Er zijn 1 miljoen vacatures en de solli…
Officieel;Broederliefde;OHCinfo;2018-01-11 17:30;0;0;"None";; ;951506598165467142;De landelijke pool bedrijfsartsen second opinion (LPBSO) is officieel van start gegaan, gesteund door NVAB (https://t.co/LPGdqMx9af)
Officieel;Broederliefde;stedelijkbreda;2018-01-11 17:22;1;0;"None";@bredavandaag ; ;951504491509141504;RT @bredavandaag: Expositie Take me to the sea officieel geopend in Stedelijk Museum https://t.co/9TYB5Puo6e #breda #BredaVandaag
Officieel;Broederliefde;MargrietdenBrok;2018-01-11 17:10;10;0;"None";@TECSTWEETS @MargrietdenBrok @fronttaal ; ;951501624148725760;RT @TECSTWEETS: FLAKbedding is officieel onthuld door wethouder @MargrietdenBrok na interessante rondleiding door @fronttaal #WOII #Atlanti…
Officieel;Broederliefde;fransdekok_sch;2018-01-11 17:05;1;0;"None";@Guido_Bos ; ;951500364897030145;RT @Guido_Bos: Het podium was veel te klein voor de grote club enthousiastelingen die na gisteren officieel kandidaat zijn voor de @CUSGPDe…
Officieel;Broederliefde;remkoschotsman;2018-01-11 16:58;0;1;"None";@telegraaf ; ;951498440382525440;Werklozen solliciteren zich officieel suf https://t.co/kKDTmusArv via @telegraaf
Officieel;Broederliefde;dbaarsbar;2018-01-11 16:47;6;0;"None";@HansdeBoer18 @telegraaf ; ;951495835120029696;RT @HansdeBoer18: Werklozen solliciteren zich officieel suf https://t.co/FjME4A5N48 via @telegraaf  Er zijn 1 miljoen vacatures en de solli…
Officieel;Broederliefde;JadwigajmvSolar;2018-01-11 16:46;6;0;"None";@HansdeBoer18 @telegraaf ; ;951495567355588610;RT @HansdeBoer18: Werklozen solliciteren zich officieel suf https://t.co/FjME4A5N48 via @telegraaf  Er zijn 1 miljoen vacatures en de solli…
Officieel;Broederliefde;HansdeBoer18;2018-01-11 16:41;6;11;"None";@telegraaf ; ;951494372306112512;Werklozen solliciteren zich officieel suf https://t.co/FjME4A5N48 via @telegraaf  Er zijn 1 miljoen vacatures en de… https://t.co/KECs4YUB0k
Officieel;Broederliefde;stijnthijssen94;2018-01-11 16:36;2;0;"None";@telegraaf @WSPUtMi ; ;951493021488549888;Werklozen solliciteren zich officieel suf https://t.co/3vThPzwFTH via @telegraaf @WSPUtMi
Officieel;Broederliefde;BenschopBob;2018-01-11 16:32;10;0;"None";@TECSTWEETS @MargrietdenBrok @fronttaal ; ;951492079452151808;RT @TECSTWEETS: FLAKbedding is officieel onthuld door wethouder @MargrietdenBrok na interessante rondleiding door @fronttaal #WOII #Atlanti…
Officieel;Broederliefde;simonekukenheim;2018-01-11 16:31;0;18;"None";; ;951491650341228544;Nieuwe gebouw Orion College Drostenburg, speciaal onderwijs #ZuidOost officieel geopend! Prachtige faciliteiten zor… https://t.co/qZgvqhjDNG
Officieel;Broederliefde;AnjaRijff;2018-01-11 16:30;0;0;"None";@Openluchtmuseum ; ;951491554027425793;Ernstig teleurgesteld in @Openluchtmuseum. Schaatsuitje geboekt voor x bedrag, nog officieel voor moeten tekenen, k… https://t.co/Lfm476FvG2
Officieel;Broederliefde;adri23meulen;2018-01-11 16:27;2;0;"None";@telegraaf ; ;951490779108782081;RT @telegraaf: Ongeschreven regel nu pas officieel: dokter mag niet drinken https://t.co/hAW3NYxt20
Officieel;Broederliefde;VeelzijdigVeili;2018-01-11 16:24;6;0;"None";@POL_BWijnen ; ;951489962892984322;RT @POL_BWijnen: Uitnodiging: vrijdag 12 januari 2018 om 9.00 uur wordt Pop-up #deMare officieel geopend door Wethouder Kloos. U bent van h…
Officieel;Broederliefde;Robwakker;2018-01-11 16:20;0;0;"None";@telegraaf ; ;951488974903791616;Werklozen solliciteren zich officieel suf https://t.co/tbGcf40AqB via @telegraaf
Officieel;Broederliefde;gasgebouw;2018-01-11 16:12;14;0;"None";@CodyHochstenB @urbgeog ; ;951486927911337984;RT @CodyHochstenB: Mijn paper met Sako Musterd over gentrificatie en de suburbanisatie van armoede is nu officieel verschenen in @urbgeog h…
Officieel;Broederliefde;ZefHemel;2018-01-11 16:06;14;0;"None";@CodyHochstenB @urbgeog ; ;951485580638150657;RT @CodyHochstenB: Mijn paper met Sako Musterd over gentrificatie en de suburbanisatie van armoede is nu officieel verschenen in @urbgeog h…
Officieel;Broederliefde;gemeentedruten;2018-01-11 16:05;0;2;"None";; ;951485197777866753;Vanmiddag benoemde wethouder Michel Lepoutre dhr. Van den Oever en dhr. Van Beem officieel als vrijwillig toezichth… https://t.co/HiFMAqVTIt
Officieel;Broederliefde;ynnor55;2018-01-11 15:58;0;0;"None";@telegraaf ; ;951483510149218304;Werklozen solliciteren zich officieel suf https://t.co/rDoeIDm6qQ via @telegraaf
Officieel;Broederliefde;bredavandaag;2018-01-11 15:55;1;1;"None";; ;951482728993574912;Expositie Take me to the sea officieel geopend in Stedelijk Museum https://t.co/9TYB5Puo6e #breda #BredaVandaag
Officieel;Broederliefde;JvdHeuvel1;2018-01-11 15:50;0;0;"None";@telegraaf ; ;951481369351327744;Werklozen solliciteren zich officieel suf https://t.co/nWe3zCsJBk via @telegraaf
Officieel;Broederliefde;KennyMoerkens;2018-01-11 15:45;0;0;"None";; ;951480302567919618;Michael Janiec Expositie Take me to the sea officieel geopend in Stedelijk Museum https://t.co/jbvYZIybsi
Officieel;Broederliefde;DJS070;2018-01-11 15:37;1;0;"None";@DSC_HWN @scheveningen ; ;951478286336647170;RT @DSC_HWN: Basisschool Het Volle Leven @Scheveningen officieel geopend door@@EricaTerpstraNL   Van Harte Gefeliciteerd met dit prachtige…
Officieel;Broederliefde;reinzijnkonijn;2018-01-11 15:37;4;0;"None";@BENR_NL ; ;951478082929610753;RT @BENR_NL: EERSTE VIDEOCLIP ALS BENR IS OFFICIEEL UIT! https://t.co/x9b72lZyPL
Officieel;Broederliefde;vastgoednieuws;2018-01-11 15:32;0;0;"None";; ;951476850768805888;VELUX en Longfonds samen voor gezonde lucht en longen: VELUX Nederland is per 10 januari 2018 officieel bedrijfsvri… https://t.co/0AoM8bh3rG
Officieel;Broederliefde;DSC_HWN;2018-01-11 15:27;1;0;"None";@scheveningen ; ;951475649209827330;Basisschool Het Volle Leven @Scheveningen officieel geopend door@@EricaTerpstraNL   Van Harte Gefeliciteerd met dit… https://t.co/z0vbCtsBmr
Officieel;Broederliefde;Autonieuws_NL;2018-01-11 15:26;0;1;"None";; ;951475417944379394;Officieel: nieuwe Honda Insight Prototype https://t.co/YBHKn9xfn4 #Autoweek https://t.co/W4422bXzfU
Officieel;Broederliefde;TECSTWEETS;2018-01-11 15:21;10;10;"None";@MargrietdenBrok @fronttaal ; ;951474162484285440;FLAKbedding is officieel onthuld door wethouder @MargrietdenBrok na interessante rondleiding door @fronttaal #WOII… https://t.co/fNRop4PSg5
Officieel;Broederliefde;SpaceFMNL;2018-01-11 15:17;0;3;"None";; ;951473204920545280;En nu is officieel ^TP (Touchpad hihi) ook op twitter! Dus zie jij ^TP voorbij komen dan weet je dat ik het ben!
Officieel;Broederliefde;PeterAnshof;2018-01-11 15:12;0;2;"None";; ;951471922696638470;Officieel ben ik een dak- en thuisloze: https://t.co/W0SVn8kWJ1 https://t.co/zJjsHJkEe1
Officieel;Broederliefde;ijmuiden64;2018-01-11 15:11;0;0;"None";; ;951471720338206720;Werklozen solliciteren zich officieel suf https://t.co/sjInkxjAqQ Asielzoekers nog nooit 1halve euro bijgedragen aa… https://t.co/3sH9nNfEg2
Officieel;Broederliefde;ijmuiden64;2018-01-11 15:09;0;0;"None";; ;951471176261521408;Werklozen solliciteren zich officieel suf https://t.co/sjInkxjAqQ Werkeloos geworden oudere heeft 45 jaar voor een… https://t.co/SiAkUAT38m
Officieel;Broederliefde;DeScheveninger;2018-01-11 15:01;2;1;"None";; ;951469146591715329;Basisschool Het Volle Leven officieel geopend #scheveningen  https://t.co/IqBfDVfmbY
Officieel;Broederliefde;BakkerFloris;2018-01-11 14:56;2;4;"None";; ;951467826002452480;Kijkje genomen bij nieuwe 'beverbrug' op De Zaag in #KrimpenaandeLek die volgende week officieel wordt geopend. Uit… https://t.co/UxbUcIYUXH
Officieel;Broederliefde;AutoWeek;2018-01-11 14:45;1;1;"None";; ;951464979055685642;Officieel: de Honda Insight Prototype. https://t.co/9t4l0j7PS3 https://t.co/8zGoLHClgd
Officieel;Broederliefde;jacob_vries;2018-01-11 14:44;0;0;"None";@telegraaf ; ;951464931836166149;Werklozen solliciteren zich officieel suf https://t.co/uEVcMCsL6k via @telegraaf
Officieel;Broederliefde;hyundainl;2018-01-11 14:38;0;0;"None";@phiedeltje ; ;951463437619679232;@phiedeltje YES! Van harte gefeliciteerd, Sophie. Kan de zoektocht naar een eigen autootje nu ook officieel van start gaan? ^NH
Officieel;Broederliefde;joostvanspanje;2018-01-11 14:31;1;0;"None";@sjifradeleeuw ; ;951461687667896328;RT @sjifradeleeuw: samen met mijn teamgenootje Guus Bartholome officieel erkend als tafelvoetbal kampioen van de Olympische spelen van onze…
Officieel;Broederliefde;DeRankMeerkerk;2018-01-11 14:22;0;0;"None";; ;951459182720507904;Groep 7a aan het werk met de chromebooks. Nu nog op proef, maar na de voorjaarsvakantie hopen we ze officieel in gebruik te nemen.
Officieel;Broederliefde;verkuijlen0;2018-01-11 14:18;7;0;"None";@GuldenstoreEu ; ;951458274582454272;RT @GuldenstoreEu: Gulden officieel een kwartje waard 😃😃😃 https://t.co/ddEtJph9Ws
Officieel;Broederliefde;switchjobs;2018-01-11 14:13;0;0;"None";@telegraaf ; ;951456947705925632;Werklozen solliciteren zich officieel suf https://t.co/YMmQIhYQa3 via @telegraaf
Officieel;Broederliefde;AngeliqueWinder;2018-01-11 14:04;6;0;"None";@POL_BWijnen ; ;951454681422757888;RT @POL_BWijnen: Uitnodiging: vrijdag 12 januari 2018 om 9.00 uur wordt Pop-up #deMare officieel geopend door Wethouder Kloos. U bent van h…
Officieel;Broederliefde;WelzijnHW;2018-01-11 13:44;1;5;"None";; ;951449799894724609;Het Wijkteam Oud-Beijerland is vandaag officieel gestart. Sociaal Makelaar Joyce neemt deel vanuit Welzijjn Hoeksch… https://t.co/12EAp5pyr1
Officieel;Broederliefde;Longfonds;2018-01-11 13:40;3;0;"None";@VELUX_NL @Longfonds ; ;951448709094658048;RT @VELUX_NL: Trots op onze samenwerking met @Longfonds. Vanaf vandaag zijn we officieel bedrijfsvriend en strijden we samen voor #gezondel…
Officieel;Broederliefde;BOVAG;2018-01-11 13:35;0;2;"None";; ;951447588712173568;Op klassiekerbeurs #Interclassics in Maastricht is de nieuwe tak Dutch Car Restorers officieel toegetreden tot BOVA… https://t.co/te1brwu7HB
Officieel;Broederliefde;Funny_Diver;2018-01-11 13:29;4;0;"None";@BENR_NL ; ;951446030997913601;RT @BENR_NL: EERSTE VIDEOCLIP ALS BENR IS OFFICIEEL UIT! https://t.co/x9b72lZyPL
Officieel;Broederliefde;POL_BWijnen;2018-01-11 13:20;6;3;"None";; ;951443576038350850;Uitnodiging: vrijdag 12 januari 2018 om 9.00 uur wordt Pop-up #deMare officieel geopend door Wethouder Kloos. U ben… https://t.co/0Bal1I9r0L
Officieel;Broederliefde;VELUX_PR;2018-01-11 13:00;0;0;"None";@Longfonds ; ;951438768162131968;Trots op onze samenwerking met @Longfonds. Vanaf vandaag zijn we officieel bedrijfsvriend en strijden we samen voor… https://t.co/hh1ztSui94
Officieel;Broederliefde;VELUX_NL;2018-01-11 13:00;3;5;"None";@Longfonds ; ;951438765108682753;Trots op onze samenwerking met @Longfonds. Vanaf vandaag zijn we officieel bedrijfsvriend en strijden we samen voor… https://t.co/sj15cVlTrf
Officieel;Broederliefde;TMBAmsterdam;2018-01-11 12:57;3;0;"None";@BureauSport ; ;951437901971193856;RT @BureauSport: Je zou het bijna vergeten met de #OlympischeSpelen op komst, maar officieel is het nog steeds oorlog tussen Noord 🇰🇵- en Z…
Officieel;Broederliefde;HaagseToekomst;2018-01-11 12:51;7;0;"None";@PoweredbyJane ; ;951436281162104833;RT @PoweredbyJane: Geslaagde Nieuwjaarsbijeenkomst bij PEP Den Haag. PEP daar kikker je van op! Wist je dat ze officieel pas/al vijf jaar a…
Officieel;Broederliefde;janchoogland;2018-01-11 12:33;0;0;"None";; ;951431809618898944;Algerijnse overeid (MinBiZa) publiceert voor het eerst een officieel document in Tamazight. https://t.co/BGhGN9AhbC
Officieel;Broederliefde;Wil22338306;2018-01-11 12:29;1;0;"None";@telegraaf ; ;951430790130388992;Ongeschreven regel nu pas officieel: dokter mag niet drinken https://t.co/Dvec5BQsSE via @telegraaf
Officieel;Broederliefde;aliekebab;2018-01-11 12:24;0;1;"None";; ;951429718775083009;Vanmiddag naar de kvk: m’n zzp bestaan officieel starten! 😱🤩🍾
Officieel;Broederliefde;joel_reuser_;2018-01-11 12:01;4;0;"None";@BENR_NL ; ;951423904224022529;RT @BENR_NL: EERSTE VIDEOCLIP ALS BENR IS OFFICIEEL UIT! https://t.co/x9b72lZyPL
Officieel;Broederliefde;annetvanb;2018-01-11 11:58;2;0;"None";@telegraaf ; ;951423155880497152;RT @telegraaf: Ongeschreven regel nu pas officieel: dokter mag niet drinken https://t.co/hAW3NYxt20
Officieel;Broederliefde;Guido_Bos;2018-01-11 11:51;1;5;"None";; ;951421260285739010;Het podium was veel te klein voor de grote club enthousiastelingen die na gisteren officieel kandidaat zijn voor de… https://t.co/8WlPt36CNe
Officieel;Broederliefde;telegraaf;2018-01-11 11:48;2;3;"None";; ;951420639243579392;Ongeschreven regel nu pas officieel: dokter mag niet drinken https://t.co/hAW3NYxt20
Officieel;Broederliefde;nannemeijer;2018-01-11 11:25;18;0;"None";@robin_zomer ; ;951414663522201600;RT @robin_zomer: Trots trots trots! Eerste nummer als BENR is officieel uit! Om 12:00 komt de videoclip dus stream 'm nu vast plat! https:/…
Officieel;Broederliefde;Alyssa_x_Music;2018-01-11 11:18;18;0;"None";@robin_zomer ; ;951412949675118593;RT @robin_zomer: Trots trots trots! Eerste nummer als BENR is officieel uit! Om 12:00 komt de videoclip dus stream 'm nu vast plat! https:/…
Officieel;Broederliefde;BENR_NL;2018-01-11 11:11;4;4;"None";; ;951411347593494530;EERSTE VIDEOCLIP ALS BENR IS OFFICIEEL UIT! https://t.co/x9b72lZyPL
Officieel;Broederliefde;dburgersdijk;2018-01-11 10:55;3;0;"None";@BureauSport ; ;951407301658927104;RT @BureauSport: Je zou het bijna vergeten met de #OlympischeSpelen op komst, maar officieel is het nog steeds oorlog tussen Noord 🇰🇵- en Z…
Officieel;Broederliefde;ENergotherapie;2018-01-11 10:24;0;2;"None";; ;951399291230224384;Ergotherapie richtlijn bij QVS officieel gepresenteerd https://t.co/1YMNddtIzV
Officieel;Broederliefde;EvelynBallegeer;2018-01-11 10:21;0;0;"None";; ;951398595130994688;Ergotherapie richtlijn bij QVS officieel gepresenteerd https://t.co/rBIETWY9HQ
Officieel;Broederliefde;joost30051972;2018-01-11 10:14;3;0;"None";@BureauSport ; ;951396944299089920;RT @BureauSport: Je zou het bijna vergeten met de #OlympischeSpelen op komst, maar officieel is het nog steeds oorlog tussen Noord 🇰🇵- en Z…
Officieel;Broederliefde;BureauSport;2018-01-11 10:14;3;5;"None";; ;951396848438272001;Je zou het bijna vergeten met de #OlympischeSpelen op komst, maar officieel is het nog steeds oorlog tussen Noord… https://t.co/AnNrR5l1N3
Officieel;Broederliefde;indewildeman;2018-01-11 10:05;9;0;"None";@BrouwerijtIJ @GenietenGeef ; ;951394504023658497;RT @BrouwerijtIJ: Sinds gisteravond is het officieel: we mogen dit jaar het bier voor @GenietenGeef brouwen. We gaan er een extra mooi IJbi…
Officieel;Broederliefde;alotlover2002;2018-01-11 10:03;18;0;"None";@robin_zomer ; ;951394049713496064;RT @robin_zomer: Trots trots trots! Eerste nummer als BENR is officieel uit! Om 12:00 komt de videoclip dus stream 'm nu vast plat! https:/…
Officieel;Broederliefde;Tijmencraft;2018-01-11 10:01;0;5;"None";; ;951393598620274688;Het is officieel! Ik ben de grappigste van fenrinnnnnnnn
Officieel;Broederliefde;sjifradeleeuw;2018-01-11 09:44;1;2;"None";; ;951389394065330177;samen met mijn teamgenootje Guus Bartholome officieel erkend als tafelvoetbal kampioen van de Olympische spelen van… https://t.co/yiLxAGB2kD
