song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Blijf Bij Mij;Ronnie Flex;PiaMoteiita;2018-01-10 22:13;0;0;"None";; ;951215527443226624;Cuando tu sobrina te ha pegado su música holandesa “Lovely body- SFB ft Ronnie Flex”
Blijf Bij Mij;Ronnie Flex;cmagdalena15;2018-01-10 20:36;0;0;"None";; ;951190976344854529;Ronnie flex vibes #muziekaan
Blijf Bij Mij;Ronnie Flex;DjCisco69;2018-01-10 16:22;0;1;"None";; ;951127231534903297;🎼🇱🇺Dutch Proud🇱🇺😵😵🎼Ronnie Flex VS Maan - Blijf Bij Mij😵♥️🎼 https://t.co/F9IpmNSY3q
Blijf Bij Mij;Ronnie Flex;voetbaltruc;2018-01-10 11:46;0;0;"None";@YouTube ; ;951057608051478528;Ik vind een @YouTube-video leuk: https://t.co/Z9UVYHjUD9 Lil Kleine &amp; Ronnie Flex - Drank &amp; Drugs (prod. Jack $hirak) - #NewWave
Blijf Bij Mij;Ronnie Flex;festivalinfo;2018-01-10 10:21;0;2;"None";; ;951036164185698304;Weer namen erbij voor Paaspop 2018; O.a. Bastille, Black Label Society en Ronnie Flex - https://t.co/AAu2l9hpTV https://t.co/pqYnExuUwH
Blijf Bij Mij;Ronnie Flex;Reneemuller;2018-01-10 10:08;0;0;"None";; ;951032961578782720;Oké Ronnie Flex komt op Paaspop. Deze meid gaat toch weer overstag 👍 https://t.co/FWKESyUEz8
Blijf Bij Mij;Ronnie Flex;az_idema;2018-01-10 09:46;7;0;"None";@echnatonfm ; ;951027415626797056;RT @echnatonfm: Blijven Ronnie Flex en Maan bij elkaar? https://t.co/ow8UqQHfPb https://t.co/XqRtzgb5DS
4/5;Ronnie Flex;PiaMoteiita;2018-01-10 22:13;0;0;"None";; ;951215527443226624;Cuando tu sobrina te ha pegado su música holandesa “Lovely body- SFB ft Ronnie Flex”
4/5;Ronnie Flex;cmagdalena15;2018-01-10 20:36;0;0;"None";; ;951190976344854529;Ronnie flex vibes #muziekaan
4/5;Ronnie Flex;DjCisco69;2018-01-10 16:22;0;1;"None";; ;951127231534903297;🎼🇱🇺Dutch Proud🇱🇺😵😵🎼Ronnie Flex VS Maan - Blijf Bij Mij😵♥️🎼 https://t.co/F9IpmNSY3q
4/5;Ronnie Flex;voetbaltruc;2018-01-10 11:46;0;0;"None";@YouTube ; ;951057608051478528;Ik vind een @YouTube-video leuk: https://t.co/Z9UVYHjUD9 Lil Kleine &amp; Ronnie Flex - Drank &amp; Drugs (prod. Jack $hirak) - #NewWave
4/5;Ronnie Flex;festivalinfo;2018-01-10 10:21;0;2;"None";; ;951036164185698304;Weer namen erbij voor Paaspop 2018; O.a. Bastille, Black Label Society en Ronnie Flex - https://t.co/AAu2l9hpTV https://t.co/pqYnExuUwH
4/5;Ronnie Flex;Reneemuller;2018-01-10 10:08;0;0;"None";; ;951032961578782720;Oké Ronnie Flex komt op Paaspop. Deze meid gaat toch weer overstag 👍 https://t.co/FWKESyUEz8
4/5;Ronnie Flex;az_idema;2018-01-10 09:46;7;0;"None";@echnatonfm ; ;951027415626797056;RT @echnatonfm: Blijven Ronnie Flex en Maan bij elkaar? https://t.co/ow8UqQHfPb https://t.co/XqRtzgb5DS
River;Eminem;festivalnieuws;2018-01-10 21:15;0;0;"None";; ;951200956129083399;De volledige line-up van Bonnaroo 2018 is bekend. Onder andere Eminem, The Killers en Muse… https://t.co/NHAN9u5qAv
River;Eminem;hits4uradio;2018-01-10 20:15;0;0;"None";; ;951185639361347584;This song is playing: Eminem - River (feat. Ed Sheeran) Listen: https://t.co/Yu55BIA5JO
River;Eminem;CasperDeWinter;2018-01-10 20:07;0;0;"None";; ;951183777459556354;CASCHART WEEK 2 2018: https://t.co/c0AwMc8mLo Eminem en Ed Sheeran houden vol op 1, maar de concurrentie kruipt dic… https://t.co/PGkhR0Aln2
River;Eminem;ablaze297;2018-01-10 19:33;1;2;"None";; ;951175074882768900;If I had to choose between Eminem and Joe Budden’s music. I will most definitely go with Joey.
River;Eminem;yellawolf_;2018-01-10 17:48;0;0;"None";; ;951148818682273792;Eminem got piss off rap https://t.co/I89bOIidE4
River;Eminem;Hannes_is_here;2018-01-10 15:44;0;1;"None";@NietRickBroers ; ;951117580604977152;@NietRickBroers Ik snapte hem meteen haha! 😂 Eminem fan hiero.
River;Eminem;MICKEY38424797;2018-01-10 14:05;0;0;"None";@YouTube ; ;951092576228175874;I liked a @YouTube video https://t.co/9w03V9hq0V Eminem - Chloraseptic (Remix) ft. 2 Chainz &amp; Phresher
River;Eminem;de_groene;2018-01-10 13:44;0;0;"None";; ;951087259037581312;De gevaarlijke Eminem is nergens te bekennen op zijn nieuwe album ‘Revival’ https://t.co/LSfpwH3kAS https://t.co/0eWuKpyP60
River;Eminem;TheBigBeatFm;2018-01-10 13:30;0;0;"None";; ;951083884007051264;Now playing Eminem &amp; Ed Sheeran - River on BE@TFM
River;Eminem;sandervanhal;2018-01-10 10:41;0;2;"None";; ;951041347099688961;Milo ter Reegen, de interviewer die sneller praat dan Eminem rapt. De beat eronder maakt het helemaal af. https://t.co/5L57jpXCqf
River;Eminem;ticketsnederlnd;2018-01-10 09:42;0;0;"None";@festivalinfo ; ;951026439662514176;Eminem - Revival Recensie op Podiuminfo https://t.co/P7ZhJE9L9w via @festivalinfo
River;Eminem;Adamn_Reed;2018-01-10 09:41;0;0;"None";@jacksfilms ; ;951026205544894465;@jacksfilms My name is eminem and I'm here to say, naps are cool, have 'em every day!
River;Eminem;erhandalfidan;2018-01-10 06:42;0;0;"None";@Eminem @Beyonce ; ;950981232447369216;#yepyeni @Eminem &amp; @Beyonce https://t.co/bonxvm37ko
River;Eminem;hits4uradio;2018-01-10 05:43;0;0;"None";; ;950966245398114304;This song is playing: Eminem ft. Beyoncé - Walk on water Listen: https://t.co/Yu55BIA5JO
River;Eminem;hits4uradio;2018-01-10 03:30;0;0;"None";; ;950932802278772736;This song is playing: Eminem - River (feat. Ed Sheeran) Listen: https://t.co/Yu55BIA5JO
River;Eminem;versvddrukpers;2018-01-10 00:39;0;0;"None";; ;950889745336487936;Eminem - Revival https://t.co/58JYIseYRe
