song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Blijf Bij Mij;Ronnie Flex;Goudse40;2018-01-09 20:26;0;0;"None";@RonnieFlex2907 @MAAN @RonnieFlex2907 @Broederliefde ; ;950826178352500736;Spotify Top 5 🇳🇱  #1 @RonnieFlex2907 feat. @MAAN - Blijf Bij Mij #2 @RonnieFlex2907 - 4/5 #3 @Broederliefde - Offic… https://t.co/jVgAKxAn8c
Blijf Bij Mij;Ronnie Flex;AgmSchelle;2018-01-09 11:00;0;0;"None";@YouTube ; ;950683751431852032;Ik heb een video toegevoegd aan een @YouTube-afspeellijst: https://t.co/YmPLXJn2tT Paul Severs - Blijf Bij Mij
4/5;Ronnie Flex;salesskillsup;2018-01-09 21:24;0;3;"None";@Crypto_Ed_NL @blockfolio ; ;950840742389469184;@Crypto_Ed_NL @blockfolio Delta has been working like a charm since i switched 4/5 days ago :)
4/5;Ronnie Flex;Goudse40;2018-01-09 20:26;0;0;"None";@RonnieFlex2907 @MAAN @RonnieFlex2907 @Broederliefde ; ;950826178352500736;Spotify Top 5 🇳🇱  #1 @RonnieFlex2907 feat. @MAAN - Blijf Bij Mij #2 @RonnieFlex2907 - 4/5 #3 @Broederliefde - Offic… https://t.co/jVgAKxAn8c
4/5;Ronnie Flex;IndebuurtAmsf;2018-01-09 17:53;0;0;"None";; ;950787751473016834;We nemen afscheid van perron 4/5: nieuw concept tussen de sporen - https://t.co/UdUP7E4otA https://t.co/OKcYjbagKu
4/5;Ronnie Flex;Dendiks;2018-01-09 17:10;26;0;"None";@Marco_Langbroek ; ;950776730561769473;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;kallecent;2018-01-09 16:15;26;0;"None";@Marco_Langbroek ; ;950762956832301057;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;cam1j;2018-01-09 15:58;26;0;"None";@Marco_Langbroek ; ;950758688507117570;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;Hansvbreugel;2018-01-09 14:50;0;0;"None";@ApneuVereniging ; ;950741549725421569;@ApneuVereniging Ik gebruik het mra gebitje al 4/5 jaar onder en boven 2 gebitjes gr Hans
4/5;Ronnie Flex;very_alex;2018-01-09 14:29;26;0;"None";@Marco_Langbroek ; ;950736311438241792;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;daisy_ima;2018-01-09 14:20;26;0;"None";@Marco_Langbroek ; ;950734055603130368;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;AndrewWNewton;2018-01-09 12:24;26;0;"None";@Marco_Langbroek ; ;950704726231912448;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;weskusgogga;2018-01-09 12:21;26;0;"None";@Marco_Langbroek ; ;950704037359480832;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;Flvl_;2018-01-09 11:35;0;1;"None";@RoadTripTV ; ;950692517829324805;If @RoadTripTV is doing a Europe tour I need to go to like 3/4/5 dates?!! Who’s with me?
4/5;Ronnie Flex;RVWillem3;2018-01-09 08:50;0;0;"None";; ;950651096401235968;Instructie klasse 4/5 https://t.co/xgqZCk2Cn3
4/5;Ronnie Flex;Alex_Hamp;2018-01-09 07:17;26;0;"None";@Marco_Langbroek ; ;950627585008037888;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;DigbyHowis;2018-01-09 07:09;26;0;"None";@Marco_Langbroek ; ;950625500614950912;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;weblionx;2018-01-09 05:32;26;0;"None";@Marco_Langbroek ; ;950601176285892609;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;JayReding;2018-01-09 04:15;26;0;"None";@Marco_Langbroek ; ;950581883607269376;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;Nutn0n;2018-01-09 03:39;26;0;"None";@Marco_Langbroek ; ;950572769053323264;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;MurfAD;2018-01-09 03:27;26;0;"None";@Marco_Langbroek ; ;950569814388498434;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;LeSeef;2018-01-09 03:14;26;0;"None";@Marco_Langbroek ; ;950566491979689984;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;condorscondor;2018-01-09 02:52;26;0;"None";@Marco_Langbroek ; ;950560967833812993;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;khuey_;2018-01-09 02:52;26;0;"None";@Marco_Langbroek ; ;950560878985793536;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;KendraWrites;2018-01-09 02:51;26;0;"None";@Marco_Langbroek ; ;950560630607577088;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;justinyost;2018-01-09 02:49;26;0;"None";@Marco_Langbroek ; ;950560200670392320;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;TheWarOfNow;2018-01-09 02:46;26;0;"None";@Marco_Langbroek ; ;950559396152643584;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
Officieel;Broederliefde;MarjaFeltkamp;2018-01-09 22:15;0;0;"None";; ;950853622602092544;Is er al een officieel kanaal voor (hulp aan) #groningen?
