song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
JA!;Bizzey;Cristel_Brouwer;2018-01-13 23:23;0;1;"None";@PatrickLamberts @AnnekeAnnique @Duycker ; ;952320317220900864;@PatrickLamberts @AnnekeAnnique @Duycker Ik zeg ja!
JA!;Bizzey;elziax;2018-01-13 23:21;0;0;"None";@Andrea_knd ; ;952319759491698688;@Andrea_knd Eh, ja! Tenslotte wil ik uiteindelijk wel een werkend schoenenkast hebben (hij staat al)...
JA!;Bizzey;beewee71;2018-01-13 22:45;0;0;"None";@Kimmie1978 ; ;952310749392711682;@Kimmie1978 dat is waar ja!!
JA!;Bizzey;varik77;2018-01-13 22:25;0;0;"None";@Bibietjuh ; ;952305735181983744;@Bibietjuh Zo ja! Maar heerlijk 7 seizoenen met 23 afleveringen😍😍😍
JA!;Bizzey;starfadet;2018-01-13 22:12;0;4;"None";@Pani_Ce_Ha @macieeek @dukat78 @PoolseAardappel ; ;952302322809491457;@Pani_Ce_Ha @macieeek @dukat78 @PoolseAardappel to ja!! 🙊 https://t.co/6itLfiNZe1
JA!;Bizzey;freelennse;2018-01-13 22:04;0;0;"None";@EvaHoefsloot ; ;952300358205886469;@EvaHoefsloot Denk echt dat ik het ga doen, ja!
JA!;Bizzey;orthopeer;2018-01-13 22:00;0;1;"None";@Spoednik67 ; ;952299354055901184;@Spoednik67 Veel nee leidt tot prima ja!...
JA!;Bizzey;dsMirjam;2018-01-13 21:41;0;1;"None";@JohanSparreboom @EOnl ; ;952294445873057793;@JohanSparreboom @EOnl Ja! Vind het echt heel tof dat ik hiervoor gevraagd ben.
JA!;Bizzey;Jakkelien;2018-01-13 21:40;0;0;"None";@JacqdeLeeuwe ; ;952294220735315970;@JacqdeLeeuwe Ja! En gekeken 🧐
JA!;Bizzey;svenahrens;2018-01-13 21:22;0;0;"None";@Mieke_Siemons ; ;952289723497803776;@Mieke_Siemons Dat is hier ook wel zo ja!
JA!;Bizzey;2_Strong_;2018-01-13 21:18;0;1;"None";@RealAmazingPP @svodemusical ; ;952288669704040450;@RealAmazingPP @svodemusical Haha! Ja! Maar ik weet ook waarom dat is 😉
JA!;Bizzey;sophieceelen;2018-01-13 21:15;0;0;"None";@maasje70 ; ;952288059948699649;@maasje70 JA!
JA!;Bizzey;marjanne;2018-01-13 21:13;0;1;"None";@JoyceD_D ; ;952287595861553153;@JoyceD_D Ja!!
JA!;Bizzey;Daanjongen;2018-01-13 21:13;0;2;"None";@KarendeLoos ; ;952287517897908224;Nou ja! Oud-collega @KarendeLoos met een cameo in #IkVertrek!
JA!;Bizzey;janwillemmulder;2018-01-13 21:11;0;2;"None";@LouiseJuliana_ @petermid @dvsoest @meanderaar ; ;952287021736882176;@LouiseJuliana_ @petermid @dvsoest @meanderaar Ja!
JA!;Bizzey;NinoSonneveld;2018-01-13 20:37;0;0;"None";@vaneikenhorst ; ;952278446012551168;@vaneikenhorst JA!
JA!;Bizzey;JoepaFR;2018-01-13 20:26;0;0;"None";@RensieRensie ; ;952275609731977216;@RensieRensie Tante Corrie is helemaal nog niet komen kijken, dus dat weet ze niet. Maar zelf vind ik hem wel mooi ja! Bedankt!
JA!;Bizzey;L3XlEEE;2018-01-13 20:23;0;0;"None";@YouTube ; ;952274837053018113;I liked a @YouTube video https://t.co/95QHfPOOwX Bizzey - JA! ft. Kraantje Pappie, Chivv &amp; Yung Felix
JA!;Bizzey;MiddagMario;2018-01-13 20:10;0;1;"None";@ThomasDiederen ; ;952271718529323008;@ThomasDiederen JA! https://t.co/gJKrMQJs6I
JA!;Bizzey;beewee71;2018-01-13 20:09;0;0;"None";@woeiii ; ;952271400659836928;@woeiii ziet er goed uit ja! :)
JA!;Bizzey;prinsesiaa;2018-01-13 20:08;0;1;"None";@HenkNieuws ; ;952271077035692032;@HenkNieuws Ja! Ging hier een uur geleden al langs😀
JA!;Bizzey;TopbillinNL;2018-01-13 19:55;1;0;"None";@bizzey @kraantjepappie @CPeetjee @YungFelix ; ;952267774595878912;#1 trending! @Bizzey - JA! ft. @kraantjepappie @CPeetjee &amp; @YungFelix https://t.co/s95lVsEqYb
JA!;Bizzey;Lianco75;2018-01-13 19:41;0;0;"None";@Erwin__G ; ;952264482759340032;@Erwin__G oh ja! Was leuk.
JA!;Bizzey;itisromane;2018-01-13 19:41;0;6;"None";@YouTube ; ;952264285903884288;Ik vind een @YouTube-video leuk: https://t.co/QEgLgeySha Bizzey - JA! ft. Kraantje Pappie, Chivv &amp; Yung Felix
JA!;Bizzey;Erwin__G;2018-01-13 19:39;0;0;"None";@eyskonijntje ; ;952263907766398976;@eyskonijntje ja! Die en dan de naam van die vrouw?
JA!;Bizzey;MrErikKok;2018-01-13 19:38;0;1;"None";@Roodje24 @RobertMalewicz ; ;952263583450230790;@Roodje24 @RobertMalewicz Haha, ja dàn is het wel triest ja! Lekker van je zondag genieten gewenst, voor jou en die kantoorgenoot 🏃‍♀️💆🏻‍♀️👠
JA!;Bizzey;DinyD_B;2018-01-13 19:31;0;1;"None";@Dennboss ; ;952261919150346240;@Dennboss Ja! Hoorden wij dus ook!
