song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Perfect;Ed Sheeran;hits4uradio;2018-01-09 12:12;0;0;"None";; ;950701715006873600;Listen to Ed Sheeran Thinking Out Loud On Chillhits4U Radio
Perfect;Ed Sheeran;patriciavliemt;2018-01-09 12:09;0;0;"None";; ;950701082535133185;Ook Oprah doet een collaboration met Edje! ;-)  ‘Ed Sheeran - Perfect Symphony (with Andrea Bocelli And Oprah Winfr… https://t.co/4j8CaaJUZx
Perfect;Ed Sheeran;hits4uradio;2018-01-09 11:03;0;1;"None";; ;950684519128018944;This song is playing: Eminem - River (feat. Ed Sheeran) Listen: https://t.co/Yu55BIA5JO
Perfect;Ed Sheeran;beats2dance2016;2018-01-09 10:06;0;1;"None";; ;950670003250040832;Now playing Ed Sheeran -  #beats2dance #Ch1 #house #housefamily #Techhouse #edm https://t.co/8J05WUtYGv
Perfect;Ed Sheeran;ehpo;2018-01-09 07:00;2;0;"None";@ehpo ; ;950623325331578880;RT @ehpo: Hoe Fleetwood Mac “Dreams” maakte, Ed Sheeran “Shape of You” en Toto’s “Africa” maar niet wil verdwijnen (en gelukkig maar 🤓): ht…
Perfect;Ed Sheeran;Sxldierboy96;2018-01-09 02:47;0;0;"None";; ;950559539774058496;Pero escuchar Ed Sheeran me relaja
Perfect;Ed Sheeran;AMonpellier;2018-01-09 02:16;0;0;"None";; ;950551724686827520;Ed Sheeran en Andrea Bocelli cantare è bellissimo!! 🤫 https://t.co/AlmdZZxkMJ
Perfect;Ed Sheeran;hits4uradio;2018-01-09 02:12;0;0;"None";; ;950550740405227520;This song is playing: Eminem - River (feat. Ed Sheeran) Listen: https://t.co/Yu55BIA5JO
Perfect;Ed Sheeran;hits4uradio;2018-01-09 01:36;0;0;"None";; ;950541734404083713;This song is playing: Ed Sheeran - Perfect Listen: https://t.co/Yu55BIA5JO
Perfect;Ed Sheeran;dimitryakesy;2018-01-09 01:19;489;0;"None";@WandWmusic @itsNWYR ; ;950537563839877122;RT @WandWmusic: Ed Sheeran - Castle On The Hill (NWYR Remix) @itsNWYR 🐲 https://t.co/oobhVV2np9
Stargazing;Kygo;hits4uradio;2018-01-09 23:45;0;0;"None";; ;950876206102171649;This song is playing: Kygo - Never Let You Go Listen: https://t.co/Yu55BIA5JO
Stargazing;Kygo;PowerMusicRad;2018-01-09 20:30;0;0;"None";; ;950827200735039488;Now playing Kygo ft. Justin Jesso - Stargazing on https://t.co/cv15KfI5UI
Stargazing;Kygo;hits4uradio;2018-01-09 14:48;0;0;"None";; ;950741134254465026;This song is playing: Kygo &amp; Ellie Goulding - First Time Listen: https://t.co/Yu55BIA5JO
Stargazing;Kygo;deepplaylist;2018-01-09 12:11;0;0;"None";; ;950701442163183621;Nu on air: Kygo &amp; Oliver Nelson ft Bonnie McKee - Riding Shotgun https://t.co/shpWE32VKS
Stargazing;Kygo;hits4uradio;2018-01-09 04:25;0;0;"None";; ;950584180051673089;This song is playing: Kygo - Never Let You Go Listen: https://t.co/Yu55BIA5JO
New Rules;Dua Lipa;hits4uradio;2018-01-09 22:33;0;0;"None";; ;950858204614885376;This song is playing: Dua Lipa - Homesick Listen: https://t.co/Yu55BIA5JO
New Rules;Dua Lipa;hits4uradio;2018-01-09 21:17;0;0;"None";; ;950838903199674368;This song is playing: Dua Lipa - New rules Listen: https://t.co/Yu55BIA5JO
New Rules;Dua Lipa;deepplaylist;2018-01-09 15:13;0;0;"None";; ;950747314674720768;Nu on air: Dua Lipa - New Rules https://t.co/shpWE32VKS
New Rules;Dua Lipa;showbizzvandaag;2018-01-09 12:17;0;0;"None";; ;950703086258933760;Maan ziet Dua Lipa als voorbeeld https://t.co/8b9MNbTiZ3 https://t.co/IiDV7Gyw3Z
New Rules;Dua Lipa;hits4uradio;2018-01-09 07:39;0;0;"None";; ;950633062357983237;This song is playing: Dua Lipa - Homesick Listen: https://t.co/Yu55BIA5JO
New Rules;Dua Lipa;hits4uradio;2018-01-09 06:17;0;0;"None";; ;950612484897017856;This song is playing: Dua Lipa - New rules Listen: https://t.co/Yu55BIA5JO
Finesse;Bruno Mars;hits4uradio;2018-01-09 21:32;0;0;"None";; ;950842765155491842;This song is playing: Bruno Mars - Locked Out Of Heaven Listen: https://t.co/Yu55BIA5JO
Finesse;Bruno Mars;hits4uradio;2018-01-09 19:55;0;0;"None";; ;950818319346683904;This song is playing: Bruno Mars - That's What I Like Listen: https://t.co/Yu55BIA5JO
Finesse;Bruno Mars;festivalnieuws;2018-01-09 14:27;0;0;"None";; ;950735665628463109;Muse, The Killers, en Bruno Mars vullen de headlinerspots. Andere namen op de line-up zijn acts… https://t.co/NHAN9tNPbV
Finesse;Bruno Mars;DWD2K17;2018-01-09 14:11;0;0;"None";@YouTube ; ;950731638568177664;CARDI B BRUNO MARS FINESSE REMIX - Appie today ALBERTHEIJN CHALLENGE: https://t.co/l5CJYs5NvR via @YouTube
Finesse;Bruno Mars;deepplaylist;2018-01-09 12:07;0;0;"None";; ;950700507819069441;Nu on air: Bruno Mars vs David Guetta - Versace On The Floor https://t.co/shpWE32VKS
Finesse;Bruno Mars;hits4uradio;2018-01-09 09:06;0;0;"None";; ;950654931022897157;This song is playing: Bad Meets Evil Featuring Bruno Mars - Lighters Listen: https://t.co/Yu55BIA5JO
Finesse;Bruno Mars;DaintyChai;2018-01-09 09:05;0;0;"None";@YouTube ; ;950654635324276736;I liked a @YouTube video https://t.co/fjUb8mmt1b Bruno Mars - Finesse (Remix) [Feat. Cardi B] [Official Video]
Finesse;Bruno Mars;WaterlandRadio;2018-01-09 04:00;0;0;"None";; ;950577956866412544;nu op Waterland Radio: Bruno Mars - When I was your man Luister naar https://t.co/ts8VfKvhxb #purmerend
Finesse;Bruno Mars;hits4uradio;2018-01-09 03:18;0;1;"None";; ;950567460620599297;This song is playing: Bruno Mars - Just The Way You Are Listen: https://t.co/Yu55BIA5JO
Perfect Duet;Ed Sheeran;WildHitradio;2018-01-09 23:44;0;0;"None";; ;950875984491724801;Nu op Wild: ed sheeran - perfect . Luister mee: https://t.co/N9oXzJafZZ #np #radio #music https://t.co/T8zDKKsX4A
Perfect Duet;Ed Sheeran;Thaikovski;2018-01-09 20:59;0;0;"None";@YouTube ; ;950834388035567616;Ed Sheeran - Castle On The Hill (NWYR Remix) https://t.co/orHx5oIqJq via @YouTube
Perfect Duet;Ed Sheeran;MariaClash;2018-01-09 20:38;0;3;"None";; ;950829063006031872;Felicidad es pasar la tarde bailando Perfect de Ed Sheeran en el salón de casa con un mico sobre tus pies como si e… https://t.co/4vU0ZcYCAE
Perfect Duet;Ed Sheeran;hits4uradio;2018-01-09 16:20;0;0;"None";; ;950764297633792000;This song is playing: Ed Sheeran - Perfect Listen: https://t.co/Yu55BIA5JO
Perfect Duet;Ed Sheeran;hits4uradio;2018-01-09 15:50;0;0;"None";; ;950756574338932737;This song is playing: Taylor Swift - End Game ft Ed Sheeran Listen: https://t.co/Yu55BIA5JO
Perfect Duet;Ed Sheeran;GinoXXLent_era;2018-01-09 13:29;0;0;"None";; ;950721305535447041;'Tropical House Cruises to Jamaica' Comp ft. Ed Sheeran, Sean Paul, Damian &amp; Stephen Marley: Exclusive First Listen https://t.co/6UG2SUY9r8
Perfect Duet;Ed Sheeran;xmaexlerax;2018-01-09 13:04;0;0;"None";@edsheeran ; ;950714805794385921;Why does Perfect by @edsheeran really sounds like you're really in love while in reality you're not? How can I find an Ed Sheeran? Huhu
Perfect Duet;Ed Sheeran;hits4uradio;2018-01-09 12:12;0;0;"None";; ;950701715006873600;Listen to Ed Sheeran Thinking Out Loud On Chillhits4U Radio
Perfect Duet;Ed Sheeran;patriciavliemt;2018-01-09 12:09;0;0;"None";; ;950701082535133185;Ook Oprah doet een collaboration met Edje! ;-)  ‘Ed Sheeran - Perfect Symphony (with Andrea Bocelli And Oprah Winfr… https://t.co/4j8CaaJUZx
Perfect Duet;Ed Sheeran;hits4uradio;2018-01-09 11:03;0;1;"None";; ;950684519128018944;This song is playing: Eminem - River (feat. Ed Sheeran) Listen: https://t.co/Yu55BIA5JO
Perfect Duet;Ed Sheeran;beats2dance2016;2018-01-09 10:06;0;1;"None";; ;950670003250040832;Now playing Ed Sheeran -  #beats2dance #Ch1 #house #housefamily #Techhouse #edm https://t.co/8J05WUtYGv
Perfect Duet;Ed Sheeran;ehpo;2018-01-09 07:00;2;0;"None";@ehpo ; ;950623325331578880;RT @ehpo: Hoe Fleetwood Mac “Dreams” maakte, Ed Sheeran “Shape of You” en Toto’s “Africa” maar niet wil verdwijnen (en gelukkig maar 🤓): ht…
Perfect Duet;Ed Sheeran;Sxldierboy96;2018-01-09 02:47;0;0;"None";; ;950559539774058496;Pero escuchar Ed Sheeran me relaja
Perfect Duet;Ed Sheeran;AMonpellier;2018-01-09 02:16;0;0;"None";; ;950551724686827520;Ed Sheeran en Andrea Bocelli cantare è bellissimo!! 🤫 https://t.co/AlmdZZxkMJ
Perfect Duet;Ed Sheeran;hits4uradio;2018-01-09 02:12;0;0;"None";; ;950550740405227520;This song is playing: Eminem - River (feat. Ed Sheeran) Listen: https://t.co/Yu55BIA5JO
Perfect Duet;Ed Sheeran;hits4uradio;2018-01-09 01:36;0;0;"None";; ;950541734404083713;This song is playing: Ed Sheeran - Perfect Listen: https://t.co/Yu55BIA5JO
Perfect Duet;Ed Sheeran;dimitryakesy;2018-01-09 01:19;489;0;"None";@WandWmusic @itsNWYR ; ;950537563839877122;RT @WandWmusic: Ed Sheeran - Castle On The Hill (NWYR Remix) @itsNWYR 🐲 https://t.co/oobhVV2np9
So Far Away;Martin Garrix;Rudgrcom;2018-01-09 16:40;0;13;"None";; ;950769246073708544;Martin Garrix | TimeOut72 https://t.co/0ov5iR1y6d https://t.co/H6Zd39M5Tj
So Far Away;Martin Garrix;hits4uradio;2018-01-09 13:26;0;1;"None";; ;950720547339587584;This song is playing: Martin Garrix &amp; Troye Sivan - There for You Listen: https://t.co/Yu55BIA5JO
So Far Away;Martin Garrix;hits4uradio;2018-01-09 09:52;0;1;"None";; ;950666507104768000;This song is playing: Martin Garrix &amp; David Guetta ft. Jamie Scott &amp; Romy Dya - So far away Listen: https://t.co/Yu55BIA5JO
So Far Away;Martin Garrix;deepplaylist;2018-01-09 09:00;0;0;"None";; ;950653499079057409;Nu on air: Martin Garrix &amp; David Guetta ft Jamie Scott - So Far Away https://t.co/shpWE32VKS
So Far Away;Martin Garrix;LayitiSiziphiwe;2018-01-09 08:20;4;0;"None";@Shoufoes @Real_CMCS ; ;950643496691609601;RT @Shoufoes: Your parents favourite son in law @Real_CMCS made the official remix of Martin Garrix &amp; David Guetta’s new song - So Far Away…
So Far Away;Martin Garrix;PositYvIT;2018-01-09 08:00;0;0;"None";@YouTube ; ;950638515741601792;Ik heb een video toegevoegd aan een @YouTube-afspeellijst: https://t.co/cHx1x0Wdpa Martin Garrix - Animals (Official Video)
So Far Away;Martin Garrix;DNRStudiosCEO;2018-01-09 07:06;1;0;"None";@DJSCHOOLNL ; ;950624700958461953;RT @DJSCHOOLNL: Martin Garrix helps...sweet #martingarrix #photography #lifestyle #music #quotes #musica #movies #musician... https://t.co/…
So Far Away;Martin Garrix;DJSCHOOLNL;2018-01-09 07:05;1;0;"None";; ;950624547690119168;Martin Garrix helps...sweet #martingarrix #photography #lifestyle #music #quotes #musica #movies #musician... https://t.co/wDKaetCU0u
So Far Away;Martin Garrix;beats2dance2016;2018-01-09 00:08;0;0;"None";; ;950519604803198977;Now playing Martin Garrix - In The Name Of Love (StevenMontana Edit) #beats2dance #Ch1 #house #housefamily... https://t.co/T1NRmquKKj
So Far Away;Martin Garrix;beats2dance2016;2018-01-09 00:08;0;0;"None";; ;950519565964005377;Now playing Martin Garrix - In The Name Of Love (StevenMontana Edit) #beats2dance #Ch1 #house #housefamily… https://t.co/OVk0BKUV2O
Too Good At Goodbyes;Sam Smith;hits4uradio;2018-01-09 21:59;0;0;"None";; ;950849575128064003;Listen to Sam Smith Like I Can On Chillhits4U Radio
Too Good At Goodbyes;Sam Smith;Dance_FM;2018-01-09 21:31;0;0;"None";; ;950842473718394881;Now Playing: Sam Smith - Lay Me Down [Jean Raw Rmx] &gt; DANCE.FM :: The Beat of Amsterdam :: https://t.co/nVNUAXFHnb
Too Good At Goodbyes;Sam Smith;hits4uradio;2018-01-09 20:05;0;0;"None";; ;950820942321733638;Listen to Sam Smith Restart On Chillhits4U Radio
Too Good At Goodbyes;Sam Smith;hits4uradio;2018-01-09 16:26;0;0;"None";; ;950765647448956928;Listen to Sam Smith Stay With Me On Chillhits4U Radio
Too Good At Goodbyes;Sam Smith;hits4uradio;2018-01-09 12:00;0;0;"None";; ;950698674761367552;This song is playing: Sam Smith - Too good at goodbyes Listen: https://t.co/Yu55BIA5JO
Too Good At Goodbyes;Sam Smith;WaterlandRadio;2018-01-09 10:00;0;1;"None";; ;950668536019603456;nu op Waterland Radio: Naughty Boy ft. Sam Smith - La La La Luister naar https://t.co/ts8VfKvhxb #purmerend
What Lovers Do;Maroon 5;deepplaylist;2018-01-09 16:43;0;0;"None";; ;950770082333982723;Nu on air: Maroon 5 ft SZA - What Lovers Do https://t.co/shpWE32VKS
What Lovers Do;Maroon 5;hits4uradio;2018-01-09 04:40;0;0;"None";; ;950588042598928384;This song is playing: Maroon 5 - One More Night Listen: https://t.co/Yu55BIA5JO
Dusk Till Dawn;ZAYN;sebtsbftdolans;2018-01-09 22:12;0;1;"None";@skittledms ; ;950852900057702403;@skittledms Niall&amp;zayn?
Dusk Till Dawn;ZAYN;hobzouis;2018-01-09 20:17;0;6;"None";; ;950823839520509953;zayn &amp; louis? yes https://t.co/EK0KBSwm5P
Dusk Till Dawn;ZAYN;LemonTree13531;2018-01-09 15:48;0;0;"None";; ;950756120376705026;It's fake sorry^^😂😂 . . . .. onedirection harrystyles niallhoran zaynmalik louistomlinson liampayne 1d directionere… https://t.co/Oj5aRBqSSE
Silence;Marshmello;deepplaylist;2018-01-09 20:38;0;0;"None";; ;950829121977901056;Nu on air: Marshmello ft Khalid - Silence https://t.co/shpWE32VKS
Silence;Marshmello;AntonioBaias;2018-01-09 19:03;2;0;"None";@FaZeRLR ; ;950805123772702725;RT @FaZeRLR: Marshmello x Lil Peep dropping this Friday!
Silence;Marshmello;hits4uradio;2018-01-09 16:46;0;0;"None";; ;950770729083076608;This song is playing: Selena Gomez &amp; Marshmello - Wolves Listen: https://t.co/Yu55BIA5JO
Silence;Marshmello;midshipbread;2018-01-09 15:46;2;0;"None";@FaZeRLR ; ;950755574907637760;RT @FaZeRLR: Marshmello x Lil Peep dropping this Friday!
Silence;Marshmello;FaZeRLR;2018-01-09 15:45;2;10;"None";; ;950755374969315328;Marshmello x Lil Peep dropping this Friday!
Let Me Go;Hailee Steinfeld;hits4uradio;2018-01-09 14:58;0;0;"None";; ;950743706918940677;This song is playing: Hailee Steinfeld - Let Me Go(&amp; Alesso) Listen: https://t.co/Yu55BIA5JO
Anywhere;Rita Ora;hits4uradio;2018-01-09 22:44;0;0;"None";; ;950860778206322688;This song is playing: Rita Ora - Anywhere Listen: https://t.co/Yu55BIA5JO
Anywhere;Rita Ora;hits4uradio;2018-01-09 21:07;0;0;"None";; ;950836331810258944;This song is playing: Liam Payne &amp; Rita Ora - For You Listen: https://t.co/Yu55BIA5JO
Anywhere;Rita Ora;deepplaylist;2018-01-09 20:20;0;0;"None";; ;950824510902734848;Nu on air: Rita Ora - Your Song (Disciples Remix) https://t.co/shpWE32VKS
Anywhere;Rita Ora;deepplaylist;2018-01-09 11:39;0;0;"None";; ;950693508737794048;Nu on air: Avicii ft Rita Ora - Lonely Together https://t.co/shpWE32VKS
Anywhere;Rita Ora;WildHitradio;2018-01-09 04:50;0;0;"None";; ;950590662554017792;Nu op Wild: rita ora - anywhere . Luister mee: https://t.co/N9oXzJafZZ #np #radio #music https://t.co/YAbuSDbQ9m
Feel It Still;Portugal. The Man;hits4uradio;2018-01-09 13:32;0;0;"None";; ;950721833178976256;This song is playing: Portugal. The Man - Feel it still Listen: https://t.co/Yu55BIA5JO
