song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Blijf Bij Mij;Ronnie Flex;AllThatMarco;2018-01-10 20:11;0;0;"None";@CasperDeWinter ; ;951184630782332931;@CasperDeWinter Goede #1, goede Cassa uiteraard :) CC niet slecht niet geweldig. Heel tof dat Blijf Bij Mij binnenk… https://t.co/hlpWBHC6mz
Blijf Bij Mij;Ronnie Flex;Goudse40;2018-01-10 19:05;0;0;"None";@RonnieFlex2907 @MAAN @RonnieFlex2907 @Broederliefde ; ;951168124228947972;Spotify Top 5 🇳🇱  #1 @RonnieFlex2907 feat. @MAAN - Blijf Bij Mij #2 @RonnieFlex2907 - 4/5 #3 @Broederliefde - Offic… https://t.co/lAI3FDzNuY
Blijf Bij Mij;Ronnie Flex;DjCisco69;2018-01-10 16:22;0;1;"None";; ;951127231534903297;🎼🇱🇺Dutch Proud🇱🇺😵😵🎼Ronnie Flex VS Maan - Blijf Bij Mij😵♥️🎼 https://t.co/F9IpmNSY3q
4/5;Ronnie Flex;Goudse40;2018-01-10 19:05;0;0;"None";@RonnieFlex2907 @MAAN @RonnieFlex2907 @Broederliefde ; ;951168124228947972;Spotify Top 5 🇳🇱  #1 @RonnieFlex2907 feat. @MAAN - Blijf Bij Mij #2 @RonnieFlex2907 - 4/5 #3 @Broederliefde - Offic… https://t.co/lAI3FDzNuY
4/5;Ronnie Flex;andyste123;2018-01-10 14:54;0;0;"None";@WillMartinMMA ; ;951104854675656704;@WillMartinMMA Nice, yeah seeing 4/5 at the moment.
4/5;Ronnie Flex;PiqueIito;2018-01-10 13:05;0;1;"None";; ;951077641934856192;Werkdag 4/5  Update: ik leef nog (soort van)
4/5;Ronnie Flex;SeasonofMist;2018-01-10 13:00;1;0;"None";@pvdp @SeasonofMist ; ;951076182879080448;RT @pvdp: Sinistro vandaag in de krant: 4/5. Zongedroogde, sensuele doom uit Lissabon https://t.co/CdGOtB4Y1W / @seasonofmist
4/5;Ronnie Flex;moes212;2018-01-10 10:25;27;0;"None";@Marco_Langbroek ; ;951037307389382657;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;pvdp;2018-01-10 08:50;1;3;"None";@SeasonofMist ; ;951013266079264769;Sinistro vandaag in de krant: 4/5. Zongedroogde, sensuele doom uit Lissabon https://t.co/CdGOtB4Y1W / @seasonofmist
4/5;Ronnie Flex;NoBigGovDuh;2018-01-10 08:48;27;0;"None";@Marco_Langbroek ; ;951012977527984128;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
4/5;Ronnie Flex;kushitie;2018-01-10 00:30;27;0;"None";@Marco_Langbroek ; ;950887509914988545;RT @Marco_Langbroek: (4/5) So at the moment, I am "suspicious" of these rumours. I would tend to dismiss them, unless a clear statement is…
River;Eminem;PutaLocaSincera;2018-01-10 23:53;0;0;"None";@DiarioOle ; ;951240628872077318;La Parida Viral de Hoy: @DiarioOle: 'La selfie fallida de un hincha de #River c… https://t.co/4wqufvizRV, see more https://t.co/0HqhSn5AWT
River;Eminem;OutSpok32579262;2018-01-10 23:02;12;0;"None";@RijkenAstrid ; ;951227713465012226;RT @RijkenAstrid: River Waal has been flooded. Trees are drowning #ThePhotoHour #StormHour #river #trees #NaturePhotography https://t.co/GE…
River;Eminem;Highdivine;2018-01-10 22:30;12;0;"None";@RijkenAstrid ; ;951219616012951552;RT @RijkenAstrid: River Waal has been flooded. Trees are drowning #ThePhotoHour #StormHour #river #trees #NaturePhotography https://t.co/GE…
River;Eminem;rya857;2018-01-10 21:34;4;0;"None";@Henk_Baas ; ;951205661815255046;RT @Henk_Baas: High water levels - Dutch river landscapes, naar the famous Loevestein castle https://t.co/lCD8eLNVxe
River;Eminem;SndtrackRadio;2018-01-10 21:11;0;0;"None";; ;951199801927925760;Now playing: Oil On Ice (William Susman) - The River - Map - Part of this Tundra  Listen @ https://t.co/UOQnjuFm9h
River;Eminem;as1a_lea;2018-01-10 20:29;259;0;"None";@vangoghmuseum ; ;951189161972785152;RT @vangoghmuseum: Vincent first sketched the river scene in pencil on the canvas. The pencil lines are still clearly visible in some place…
River;Eminem;hits4uradio;2018-01-10 20:15;0;0;"None";; ;951185639361347584;This song is playing: Eminem - River (feat. Ed Sheeran) Listen: https://t.co/Yu55BIA5JO
River;Eminem;Ro27Nan21;2018-01-10 19:29;0;0;"None";; ;951174117843243009;The River 🎶❤️💋🇳🇱#Live
River;Eminem;MommaKro;2018-01-10 19:10;12;0;"None";@RijkenAstrid ; ;951169445401169920;RT @RijkenAstrid: River Waal has been flooded. Trees are drowning #ThePhotoHour #StormHour #river #trees #NaturePhotography https://t.co/GE…
River;Eminem;prcofeed;2018-01-10 18:54;0;0;"None";; ;951165487555207169;Renaissance Senior Living Partners with Indian River County’s Historical Society to Bring Old Vero Beach to... https://t.co/KkKjDrIZCs
River;Eminem;PaulBoon6;2018-01-10 18:48;0;0;"None";; ;951163869505912832;Billy Joel – The River of Dreams ♫ https://t.co/zGJX35x2go
River;Eminem;Stijntsje;2018-01-10 18:29;0;1;"None";; ;951159052918231040;Nieuwe recensie: Megan Henwood - River https://t.co/L5gfuD4JLv
River;Eminem;KarlinSatu;2018-01-10 18:26;12;0;"None";@RijkenAstrid ; ;951158365643837442;RT @RijkenAstrid: River Waal has been flooded. Trees are drowning #ThePhotoHour #StormHour #river #trees #NaturePhotography https://t.co/GE…
River;Eminem;pariscity75;2018-01-10 18:22;12;0;"None";@RijkenAstrid ; ;951157293147656192;RT @RijkenAstrid: River Waal has been flooded. Trees are drowning #ThePhotoHour #StormHour #river #trees #NaturePhotography https://t.co/GE…
River;Eminem;Stijntsje;2018-01-10 18:22;0;0;"None";@meganhenwood ; ;951157222125469697;A record I missed out on last year, so I'm making up for lost time with 'River' by @meganhenwood. Here's what I wro… https://t.co/LBGDgTY1tH
River;Eminem;sultani_cem;2018-01-10 18:16;12;0;"None";@RijkenAstrid ; ;951155903021158400;RT @RijkenAstrid: River Waal has been flooded. Trees are drowning #ThePhotoHour #StormHour #river #trees #NaturePhotography https://t.co/GE…
River;Eminem;RobertasMartin1;2018-01-10 18:16;12;0;"None";@RijkenAstrid ; ;951155688570523649;RT @RijkenAstrid: River Waal has been flooded. Trees are drowning #ThePhotoHour #StormHour #river #trees #NaturePhotography https://t.co/GE…
River;Eminem;StormHour;2018-01-10 18:13;12;0;"None";@RijkenAstrid ; ;951155046993088514;RT @RijkenAstrid: River Waal has been flooded. Trees are drowning #ThePhotoHour #StormHour #river #trees #NaturePhotography https://t.co/GE…
River;Eminem;ThePhotoHour;2018-01-10 16:44;12;0;"None";@RijkenAstrid ; ;951132728191340544;RT @RijkenAstrid: River Waal has been flooded. Trees are drowning #ThePhotoHour #StormHour #river #trees #NaturePhotography https://t.co/GE…
River;Eminem;SnapYourWorld;2018-01-10 16:44;12;0;"None";@RijkenAstrid ; ;951132728182951938;RT @RijkenAstrid: River Waal has been flooded. Trees are drowning #ThePhotoHour #StormHour #river #trees #NaturePhotography https://t.co/GE…
River;Eminem;janvandekamp81;2018-01-10 15:27;0;0;"None";; ;951113213487321089;Between the lines: Tree rings hold clues about a river's past https://t.co/cdshsz7SiJ
River;Eminem;Netherlanders;2018-01-10 14:28;0;0;"None";; ;951098435138179073;If you are interested in the #roomfortheriver project be sure to get https://t.co/An8pSluNaE
River;Eminem;TRPnewsfeed;2018-01-10 14:15;0;0;"None";; ;951095176075907073;Rhine River in Germany Reopens to Shipping https://t.co/ylykXBO3Gu https://t.co/jCNvzyQxDC
